sample,strategy,strategy_price_type,return_basis,round_trip_ticks,nobs,trade_count,trade_rate,avg_daily,avg_ann,avg_ann_pct,vol_ann,vol_ann_pct,sharpe,success_rate,max_drawdown,avg_trade_return,avg_trade_return_bp,t_stat_mean,p_value_mean,symbol
replication,always_long,executable_next_open,r_LH_executable,0,2424,2424,1.0,-2.850332022029156e-05,-0.0071828366955134,-0.7182836695513473,0.05118892976516,5.118892976516,-0.1403201185972484,0.5086633663366337,-0.1590126005349632,-2.850332022029156e-05,-0.2850332022029155,-0.4351970877000916,0.6634581365234222,NQ.v.0
replication,timing_rONFH,executable_next_open,r_LH_executable,1,2424,2424,1.0,8.469727557098067e-05,0.0213437134438871,2.134371344388713,0.0511527656581805,5.1152765658180535,0.4172543394136845,0.5074257425742574,-0.0805977842248227,8.469727557098067e-05,0.8469727557098067,1.2940972054353854,0.1957551758351867,NQ.v.0
replication,timing_agree_ONFH_ROD,executable_next_open,r_LH_executable,1,2424,1779,0.7339108910891089,0.0001202577407242,0.0303049506625143,3.030495066251435,0.0451870148547668,4.518701485476682,0.6706561776633371,0.3729372937293729,-0.0589500518093435,0.0001202577407242,1.2025774072426332,2.08001260464216,0.0376292526546409,NQ.v.0
replication,timing_rROD,executable_next_open,r_LH_executable,1,2424,2424,1.0,0.000113204361807,0.0285274991753665,2.8527499175366544,0.0511239038358699,5.112390383586995,0.5580070580476849,0.4942244224422442,-0.0990035851018058,0.000113204361807,1.1320436180701008,1.730635984391267,0.0836440250904784,NQ.v.0
replication,always_long,executable_next_open,r_LH_executable,1,2424,2424,1.0,-9.498503239257925e-05,-0.0239362281629299,-2.3936228162929964,0.0511875978898137,5.118759788981377,-0.4676177267480885,0.5028877887788779,-0.2655802600794166,-9.498503239257925e-05,-0.9498503239257924,-1.4502971838401506,0.1471050946510657,NQ.v.0
replication,timing_rONFH,executable_next_open,r_LH_executable,2,2424,2424,1.0,1.8215563398692975e-05,0.0045903219764706,0.459032197647063,0.0511751215718695,5.117512157186955,0.089698311122213,0.4884488448844885,-0.1904961298777289,1.8215563398692975e-05,0.1821556339869297,0.2781956298372835,0.7808859261612162,NQ.v.0
replication,timing_agree_ONFH_ROD,executable_next_open,r_LH_executable,2,2424,1779,0.7339108910891089,7.192269369656404e-05,0.0181245188115341,1.8124518811534136,0.045196432703043,4.519643270304305,0.4010165786892696,0.3584983498349835,-0.1140460654962824,7.192269369656404e-05,0.7192269369656403,1.2437364571073486,0.2137168871736172,NQ.v.0
replication,timing_rROD,executable_next_open,r_LH_executable,2,2424,2424,1.0,4.672264963472244e-05,0.01177410770795,1.1774107707950054,0.0511406602464339,5.11406602464339,0.2302298728881013,0.474009900990099,-0.1820268634038522,4.672264963472244e-05,0.4672264963472243,0.7140484998451871,0.4752659665986807,NQ.v.0
replication,always_long,executable_next_open,r_LH_executable,2,2424,2424,1.0,-0.0001614667445648,-0.0406896196303464,-4.068961963034646,0.0511904826586212,5.119048265862123,-0.794866887692721,0.4834983498349835,-0.3651792996617933,-0.0001614667445648,-1.614667445648669,-2.46524702295891,0.0137607419224781,NQ.v.0
replication,timing_rONFH,executable_next_open,r_LH_executable,3,2424,2424,1.0,-4.826614877359468e-05,-0.0121630694909458,-1.216306949094586,0.0512016834799117,5.120168347991179,-0.2375521401697242,0.4752475247524752,-0.3071197063042751,-4.826614877359468e-05,-0.4826614877359468,-0.7367582112406735,0.4613407279708301,NQ.v.0
replication,timing_agree_ONFH_ROD,executable_next_open,r_LH_executable,3,2424,1779,0.7339108910891089,2.358764666886484e-05,0.0059440869605539,0.594408696055394,0.0452139987218232,4.521399872182323,0.1314656329586025,0.349009900990099,-0.197207118838933,2.358764666886484e-05,0.2358764666886484,0.4077352639677353,0.6835040671309422,NQ.v.0
replication,timing_rROD,executable_next_open,r_LH_executable,3,2424,2424,1.0,-1.9759062537565236e-05,-0.0049792837594664,-0.4979283759466439,0.0511616302254887,5.116163022548874,-0.0973245719012635,0.4595709570957095,-0.2881300429640892,-1.9759062537565236e-05,-0.1975906253756523,-0.301848164586134,0.7627937167932732,NQ.v.0
replication,always_long,executable_next_open,r_LH_executable,3,2424,2424,1.0,-0.0002279484567371,-0.0574430110977629,-5.744301109776295,0.0511975833588118,5.119758335881184,-1.1219867683046838,0.4694719471947194,-0.4531627539389614,-0.0002279484567371,-2.279484567371546,-3.4797959044328417,0.0005106598489521,NQ.v.0
oos,timing_rONFH,paper_statistical,r_LH,0,1224,1224,1.0,-0.000194151301201,-0.0489261279026669,-4.892612790266695,0.0482238018657538,4.822380186575386,-1.0145638877429912,0.4754901960784313,-0.2379172964605197,-0.000194151301201,-1.9415130120105937,-2.2359899053763277,0.0255322416190706,NQ.v.0
oos,timing_agree_ONFH_ROD,paper_statistical,r_LH,0,1224,906,0.7401960784313726,-0.0001040069371233,-0.0262097481550925,-2.620974815509251,0.0405110327172761,4.0511032717276185,-0.646978030355548,0.3545751633986928,-0.1474540955146609,-0.0001040069371233,-1.0400693712338296,-1.425870132331899,0.1541610174053798,NQ.v.0
oos,timing_rROD,paper_statistical,r_LH,0,1224,1224,1.0,-2.0088677875763587e-05,-0.0050623468246924,-0.5062346824692423,0.0483212181737994,4.832121817379949,-0.1047644702682041,0.4926470588235294,-0.1828058370978956,-2.0088677875763587e-05,-0.2008867787576358,-0.2308896470609878,0.8174391520956013,NQ.v.0
oos,always_long,paper_statistical,r_LH,0,1224,1224,1.0,-3.720704404656884e-05,-0.0093761750997353,-0.9376175099735348,0.0483186585057807,4.8318658505780725,-0.1940487461714941,0.4820261437908497,-0.0976155642856591,-3.720704404656884e-05,-0.3720704404656884,-0.4276626073845703,0.6689720668321271,NQ.v.0
oos,timing_rONFH,paper_statistical,r_LH,1,1224,1224,1.0,-0.0002099873804006,-0.0529168198609671,-5.291681986096711,0.0482247714503416,4.822477145034163,-1.0972953996362018,0.4730392156862745,-0.2506637506505332,-0.0002099873804006,-2.099873804006631,-2.418321277194877,0.01573762103296,NQ.v.0
oos,timing_agree_ONFH_ROD,paper_statistical,r_LH,1,1224,906,0.7401960784313726,-0.0001157599642743,-0.0291715109971252,-2.917151099712522,0.0405123208216614,4.051232082166148,-0.7200651654971971,0.352124183006536,-0.1585665243111755,-0.0001157599642743,-1.157599642743064,-1.586946333016661,0.1127832916916933,NQ.v.0
oos,timing_rROD,paper_statistical,r_LH,1,1224,1224,1.0,-3.592475707536735e-05,-0.0090530387829925,-0.9053038782992572,0.0483176663759928,4.831766637599285,-0.187364983907639,0.4901960784313725,-0.1902075665145517,-3.592475707536735e-05,-0.3592475707536735,-0.4129323127895582,0.6797285881281052,NQ.v.0
oos,always_long,paper_statistical,r_LH,1,1224,1224,1.0,-5.3043123246172606e-05,-0.0133668670580354,-1.3366867058035496,0.0483189401364189,4.831894013641899,-0.2766382503485545,0.4787581699346405,-0.1051388365662685,-5.3043123246172606e-05,-0.5304312324617261,-0.6096810094398222,0.5421863877353537,NQ.v.0
oos,timing_rONFH,paper_statistical,r_LH,2,1224,1224,1.0,-0.0002258234596002,-0.0569075118192672,-5.690751181926725,0.0482258068960066,4.822580689600669,-1.1800219733384998,0.4714052287581699,-0.2631972213282993,-0.0002258234596002,-2.258234596002669,-2.6006417657707206,0.0094171654840538,NQ.v.0
oos,timing_agree_ONFH_ROD,paper_statistical,r_LH,2,1224,906,0.7401960784313726,-0.0001275129914252,-0.0321332738391579,-3.2133273839157948,0.0405139699117148,4.05139699117148,-0.7931405860541566,0.3504901960784313,-0.1696751064525027,-0.0001275129914252,-1.2751299142522996,-1.7479967160142107,0.0807155262976495,NQ.v.0
oos,timing_rROD,paper_statistical,r_LH,2,1224,1224,1.0,-5.176083627497112e-05,-0.0130437307412927,-1.304373074129272,0.0483141800771431,4.831418007714313,-0.269977276246142,0.4885620915032679,-0.1975423568848036,-5.176083627497112e-05,-0.5176083627497112,-0.59500093750655,0.5519529126036766,NQ.v.0
oos,always_long,paper_statistical,r_LH,2,1224,1224,1.0,-6.887920244577639e-05,-0.0173575590163356,-1.7357559016335649,0.048319287518531,4.831928751853106,-0.3592263029474266,0.4763071895424836,-0.1166692436007778,-6.887920244577639e-05,-0.6887920244577639,-0.7916962123725592,0.4286913508436611,NQ.v.0
oos,timing_rONFH,paper_statistical,r_LH,3,1224,1224,1.0,-0.0002416595387998,-0.0608982037775674,-6.089820377756741,0.0482269081985069,4.822690819850692,-1.2627432703523962,0.468954248366013,-0.2755490961265056,-0.0002416595387998,-2.416595387998707,-2.782950625091726,0.0054695931712074,NQ.v.0
oos,timing_agree_ONFH_ROD,paper_statistical,r_LH,3,1224,906,0.7401960784313726,-0.0001392660185761,-0.0350950366811906,-3.5095036681190654,0.0405159799433574,4.051597994335741,-0.8662023411566153,0.3488562091503268,-0.1806372134061535,-0.0001392660185761,-1.392660185761534,-1.9090169818168887,0.0564937452966187,NQ.v.0
oos,timing_rROD,paper_statistical,r_LH,3,1224,1224,1.0,-6.759691547457491e-05,-0.0170344226995928,-1.7034422699592875,0.0483107592914303,4.831075929143032,-0.352601013716929,0.4852941176470588,-0.2048108126626376,-6.759691547457491e-05,-0.6759691547457491,-0.777094786066576,0.4372531278977547,NQ.v.0
oos,always_long,paper_statistical,r_LH,3,1224,1224,1.0,-8.471528164538017e-05,-0.0213482509746358,-2.13482509746358,0.0483197006506988,4.831970065069884,-0.4418125668650442,0.4738562091503268,-0.1316947542283391,-8.471528164538017e-05,-0.8471528164538017,-0.9737074732438084,0.330394349138239,NQ.v.0
oos,timing_rONFH,executable_next_open,r_LH_executable,0,1224,1224,1.0,-0.0001952668690868,-0.0492072510098933,-4.920725100989331,0.0482370591993407,4.823705919934071,-1.0201129966597522,0.4754901960784313,-0.2384360716033776,-0.0001952668690868,-1.952668690868782,-2.2482195457879475,0.0247397111844818,NQ.v.0
oos,timing_agree_ONFH_ROD,executable_next_open,r_LH_executable,0,1224,906,0.7401960784313726,-0.00010501216348,-0.026463065196985,-2.6463065196985087,0.0405298276325947,4.05298276325947,-0.6529281455838981,0.3545751633986928,-0.1481051541378829,-0.00010501216348,-1.0501216348009956,-1.438983547610274,0.1504110553993518,NQ.v.0
oos,timing_rROD,executable_next_open,r_LH_executable,0,1224,1224,1.0,-2.1005804388006686e-05,-0.0052934627057776,-0.5293462705777685,0.0483354838417795,4.833548384177959,-0.1095150453671923,0.4926470588235294,-0.1826996347024474,-2.1005804388006686e-05,-0.2100580438800668,-0.2413594046527941,0.8093170318473346,NQ.v.0
oos,always_long,executable_next_open,r_LH_executable,0,1224,1224,1.0,-3.713371483900373e-05,-0.0093576961394289,-0.935769613942894,0.0483330374840412,4.833303748404125,-0.1936086914156531,0.4803921568627451,-0.0971945390775118,-3.713371483900373e-05,-0.3713371483900373,-0.4266927739381403,0.6696782116707554,NQ.v.0
oos,timing_rONFH,executable_next_open,r_LH_executable,1,1224,1224,1.0,-0.0002111029413641,-0.0531979412237584,-5.319794122375844,0.0482380239896811,4.823802398968116,-1.1028217332272623,0.4738562091503268,-0.2511738461022287,-0.0002111029413641,-2.111029413641208,-2.4305007232333544,0.015221006372494,NQ.v.0
oos,timing_agree_ONFH_ROD,executable_next_open,r_LH_executable,1,1224,906,0.7401960784313726,-0.0001167651793603,-0.0294248251988094,-2.9424825198809454,0.0405311390009128,4.053113900091287,-0.725980713202921,0.3537581699346405,-0.1593516592503914,-0.0001167651793603,-1.1676517936035498,-1.599983565185644,0.1098605029360024,NQ.v.0
oos,timing_rROD,executable_next_open,r_LH_executable,1,1224,1224,1.0,-3.684187666524921e-05,-0.0092841529196428,-0.9284152919642802,0.0483319345338991,4.833193453389917,-0.1920914817330777,0.4918300653594771,-0.1901023252036117,-3.684187666524921e-05,-0.3684187666524921,-0.423349006654914,0.6721150791512429,NQ.v.0
oos,always_long,executable_next_open,r_LH_executable,1,1224,1224,1.0,-5.296978711624625e-05,-0.013348386353294,-1.3348386353294055,0.0483333607026411,4.8333360702641155,-0.2761733543714588,0.4795751633986928,-0.1047213214887853,-5.296978711624625e-05,-0.5296978711624625,-0.6086564286082013,0.5428652214895298,NQ.v.0
oos,timing_rONFH,executable_next_open,r_LH_executable,2,1224,1224,1.0,-0.0002269390136413,-0.0571886314376235,-5.718863143762356,0.0482390546216316,4.823905462163167,-1.1855255432800014,0.4714052287581699,-0.2636987821656423,-0.0002269390136413,-2.269390136413633,-2.6127710431690185,0.0090912654479249,NQ.v.0
oos,timing_agree_ONFH_ROD,executable_next_open,r_LH_executable,2,1224,906,0.7401960784313726,-0.0001285181952406,-0.0323865852006338,-3.238658520063381,0.0405328111832772,4.0532811183277255,-0.7990214410293762,0.3513071895424836,-0.1704498730300331,-0.0001285181952406,-1.2851819524061037,-1.760957489129077,0.0784954803145336,NQ.v.0
oos,timing_rROD,executable_next_open,r_LH_executable,2,1224,1224,1.0,-5.2677948942491755e-05,-0.0132748431335079,-1.327484313350792,0.0483284507044313,4.83284507044313,-0.2746796750157507,0.4885620915032679,-0.1974380679741416,-5.2677948942491755e-05,-0.5267794894249176,-0.6053645196396474,0.5450491336777485,NQ.v.0
oos,always_long,executable_next_open,r_LH_executable,2,1224,1224,1.0,-6.880585939348882e-05,-0.0173390765671591,-1.7339076567159182,0.0483337496509514,4.8333749650951425,-0.3587364252178989,0.4779411764705882,-0.1172323393796166,-6.880585939348882e-05,-0.6880585939348881,-0.7906165744401177,0.4293210519278017,NQ.v.0
oos,timing_rONFH,executable_next_open,r_LH_executable,3,1224,1224,1.0,-0.0002427750859186,-0.0611793216514886,-6.117932165148867,0.0482401510909721,4.824015109097218,-1.26822408860444,0.4697712418300653,-0.2760144326320507,-0.0002427750859186,-2.4277508591860584,-2.795029760208623,0.0052706154997241,NQ.v.0
oos,timing_agree_ONFH_ROD,executable_next_open,r_LH_executable,3,1224,906,0.7401960784313726,-0.0001402712111208,-0.0353483452024581,-3.534834520245816,0.0405348441350338,4.053484413503389,-0.8720483810102261,0.349673202614379,-0.1814017483764687,-0.0001402712111208,-1.4027121112086571,-1.9219010261407816,0.0548503421225705,NQ.v.0
oos,timing_rROD,executable_next_open,r_LH_executable,3,1224,1224,1.0,-6.851402121973428e-05,-0.017265533347373,-1.726553334737304,0.0483250323675373,4.832503236753732,-0.3572792919425188,0.4869281045751634,-0.2047074675463788,-6.851402121973428e-05,-0.6851402121973428,-0.787405209109753,0.43119726590978,NQ.v.0
oos,always_long,executable_next_open,r_LH_executable,3,1224,1224,1.0,-8.464193167073135e-05,-0.0213297667810242,-2.1329766781024295,0.0483342043273852,4.833420432738529,-0.441297567175203,0.4754901960784313,-0.1322482717132638,-8.464193167073135e-05,-0.8464193167073134,-0.9725724692074252,0.3309581444299656,NQ.v.0
replication,timing_rONFH,paper_statistical,r_LH,0,2396,2396,1.0,0.0001027424816213,0.0258911053685754,2.5891105368575413,0.0249064880255031,2.4906488025503175,1.0395325644492324,0.5204507512520868,-0.0322820418103013,0.0001027424816213,1.0274248162133102,3.205392637657765,0.0013665300346477,GC.v.0
replication,timing_agree_ONFH_ROD,paper_statistical,r_LH,0,2396,1897,0.7917362270450752,0.0001019372885319,0.0256881967100518,2.56881967100518,0.0219783351805509,2.1978335180550954,1.1687962941243963,0.4148580968280467,-0.0362768232670085,0.0001019372885319,1.019372885319516,3.6039765989370167,0.0003197760788409,GC.v.0
replication,timing_rROD,paper_statistical,r_LH,0,2396,2396,1.0,0.000102260422917,0.0257696265750885,2.5769626575088536,0.0249069881693504,2.49069881693504,1.034634392559742,0.5121035058430717,-0.0509426749315513,0.000102260422917,1.02260422917018,3.1902891530248683,0.001439681599844,GC.v.0
replication,always_long,paper_statistical,r_LH,0,2396,2396,1.0,-2.6084505133278735e-05,-0.0065732952935862,-0.6573295293586242,0.0249564188162421,2.4956418816242154,-0.263390967349378,0.4924874791318864,-0.08814412715444,-2.6084505133278735e-05,-0.2608450513327874,-0.8121645212861294,0.4167779493134227,GC.v.0
replication,timing_rONFH,paper_statistical,r_LH,1,2396,2396,1.0,2.8391303388479175e-05,0.0071546084538967,0.7154608453896752,0.0249135352045625,2.4913535204562507,0.2871775681432197,0.5041736227045075,-0.0712867745409099,2.8391303388479175e-05,0.2839130338847918,0.8855103669738794,0.3759703266268157,GC.v.0
replication,timing_agree_ONFH_ROD,paper_statistical,r_LH,1,2396,1897,0.7917362270450752,4.290592653841883e-05,0.0108122934876815,1.0812293487681546,0.0219737869770259,2.197378697702591,0.4920541688597437,0.4015025041736227,-0.0569926042372062,4.290592653841883e-05,0.4290592653841882,1.5172461778794617,0.1293365181370789,GC.v.0
replication,timing_rROD,paper_statistical,r_LH,1,2396,2396,1.0,2.7909244684166188e-05,0.0070331296604098,0.7033129660409879,0.0249145040763708,2.49145040763708,0.28229057415115,0.494991652754591,-0.0791795048675659,2.7909244684166188e-05,0.2790924468416619,0.8704413493228954,0.3841464917772015,GC.v.0
replication,always_long,paper_statistical,r_LH,1,2396,2396,1.0,-0.0001004356833661,-0.0253097922082649,-2.5309792208264903,0.0249573266278968,2.495732662789687,-1.0141227297948672,0.4778797996661101,-0.2229272270966388,-0.0001004356833661,-1.0043568336613056,-3.127041559768871,0.0017869513274035,GC.v.0
replication,timing_rONFH,paper_statistical,r_LH,2,2396,2396,1.0,-4.595987484437264e-05,-0.0115818884607819,-1.1581888460781906,0.0249214265821333,2.4921426582133375,-0.4647361748177439,0.4837228714524207,-0.1893026367862905,-4.595987484437264e-05,-0.4595987484437264,-1.433011301577921,0.1519851245780337,GC.v.0
replication,timing_agree_ONFH_ROD,paper_statistical,r_LH,2,2396,1897,0.7917362270450752,-1.6125435455113925e-05,-0.0040636097346887,-0.4063609734688709,0.0219805159567034,2.1980515956703446,-0.1848732642442554,0.3852253756260434,-0.1219505720112814,-1.6125435455113925e-05,-0.1612543545511392,-0.570055638826729,0.5686934305738074,GC.v.0
replication,timing_rROD,paper_statistical,r_LH,2,2396,2396,1.0,-4.644193354868565e-05,-0.0117033672542687,-1.1703367254268784,0.0249228638593176,2.4922863859317603,-0.4695835647271889,0.4732888146911519,-0.1757571325302631,-4.644193354868565e-05,-0.4644193354868565,-1.447958200269665,0.1477596308230224,GC.v.0
replication,always_long,paper_statistical,r_LH,2,2396,2396,1.0,-0.0001747868615989,-0.0440462891229435,-4.404628912294356,0.0249590793212935,2.495907932129351,-1.7647401394876792,0.4528380634390651,-0.3459877422885263,-0.0001747868615989,-1.7478686159898238,-5.441565992201489,5.8184436380059885e-08,GC.v.0
replication,timing_rONFH,paper_statistical,r_LH,3,2396,2396,1.0,-0.0001203110530772,-0.0303183853754605,-3.0318385375460575,0.0249301613565495,2.4930161356549596,-1.2161327374439717,0.4532554257095159,-0.2978469837284371,-0.0001203110530772,-1.2031105307722452,-3.749938247564986,0.0001810698974489,GC.v.0
replication,timing_agree_ONFH_ROD,paper_statistical,r_LH,3,2396,1897,0.7917362270450752,-7.515679744864669e-05,-0.0189395129570589,-1.8939512957058968,0.0219985117710764,2.1998511771076408,-0.8609451927543842,0.3610183639398998,-0.2061210188171534,-7.515679744864669e-05,-0.751567974486467,-2.6547195120759706,0.0079899820799238,GC.v.0
replication,timing_rROD,paper_statistical,r_LH,3,2396,2396,1.0,-0.0001207931117815,-0.0304398641689474,-3.0439864168947453,0.0249320666693298,2.493206666932985,-1.2209121920242982,0.4453255425709516,-0.2896677618090492,-0.0001207931117815,-1.207931117815375,-3.7646756680631266,0.0001707768070982,GC.v.0
replication,always_long,paper_statistical,r_LH,3,2396,2396,1.0,-0.0002491380398318,-0.0627827860376222,-6.278278603762224,0.024961676718461,2.4961676718461017,-2.515167019657365,0.4248747913188648,-0.4521786777776896,-0.0002491380398318,-2.4913803983183427,-7.755502927953797,1.2878587085651816e-14,GC.v.0
replication,timing_rONFH,executable_next_open,r_LH_executable,0,2396,2396,1.0,0.0001033476621464,0.0260436108608997,2.604361086089978,0.0248753874414893,2.487538744148935,1.0469630240798569,0.5171118530884808,-0.0309767464176015,0.0001033476621464,1.0334766214642772,3.2283044168640624,0.0012620865128842,GC.v.0
replication,timing_agree_ONFH_ROD,executable_next_open,r_LH_executable,0,2396,1897,0.7917362270450752,0.0001012250099968,0.0255087025192077,2.5508702519207715,0.0219498000551095,2.194980005510958,1.162138263454007,0.412771285475793,-0.0358020892058423,0.0001012250099968,1.0122500999685602,3.5834465999528353,0.0003458577162309,GC.v.0
replication,timing_rROD,executable_next_open,r_LH_executable,0,2396,2396,1.0,0.0001000783137217,0.0252197350578805,2.521973505788052,0.0248787573661067,2.487875736610671,1.0137055756747055,0.5087646076794657,-0.0520877252687027,0.0001000783137217,1.000783137217481,3.1257552674570537,0.0017947530903565,GC.v.0
replication,always_long,executable_next_open,r_LH_executable,0,2396,2396,1.0,-2.944012675895219e-05,-0.0074189119432559,-0.7418911943255952,0.0249250690184745,2.4925069018474524,-0.2976486018055571,0.4895659432387312,-0.0936215941206584,-2.944012675895219e-05,-0.2944012675895219,-0.9177977385847012,0.3588171802806954,GC.v.0
replication,timing_rONFH,executable_next_open,r_LH_executable,1,2396,2396,1.0,2.8996729163723966e-05,0.0073071757492584,0.7307175749258439,0.0248824992315864,2.4882499231586426,0.2936672751900476,0.5008347245409015,-0.0707458099533496,2.8996729163723966e-05,0.2899672916372396,0.905521341040362,0.3652803429512672,GC.v.0
replication,timing_agree_ONFH_ROD,executable_next_open,r_LH_executable,1,2396,1897,0.7917362270450752,4.219383025250732e-05,0.0106328452236318,1.0632845223631846,0.0219453159059347,2.194531590593475,0.4845154778909502,0.3989983305509182,-0.0556130244993932,4.219383025250732e-05,0.4219383025250732,1.4940006679691968,0.1353071745549348,GC.v.0
replication,timing_rROD,executable_next_open,r_LH_executable,1,2396,2396,1.0,2.5727380739044363e-05,0.0064832999462391,0.6483299946239179,0.0248861524570356,2.4886152457035653,0.260518372915708,0.4929048414023372,-0.0779013032992667,2.5727380739044363e-05,0.2572738073904436,0.8033068929986106,0.421877089424,GC.v.0
replication,always_long,executable_next_open,r_LH_executable,1,2396,2396,1.0,-0.0001037910597416,-0.0261553470548972,-2.615534705489729,0.0249259398605541,2.49259398605541,-1.0493224007287587,0.4757929883138564,-0.2275950595586304,-0.0001037910597416,-1.0379105974165592,-3.235579541086706,0.0012304978979638,GC.v.0
replication,timing_rONFH,executable_next_open,r_LH_executable,2,2396,2396,1.0,-4.5354203818979773e-05,-0.0114292593623829,-1.1429259362382902,0.0248904562361484,2.4890456236148477,-0.4591823972187443,0.4833055091819699,-0.1878700486890421,-4.5354203818979773e-05,-0.4535420381897977,-1.4158862605394484,0.1569388383298449,GC.v.0
replication,timing_agree_ONFH_ROD,executable_next_open,r_LH_executable,2,2396,1897,0.7917362270450752,-1.6837349491841363e-05,-0.004243012071944,-0.4243012071944023,0.0219521234981943,2.195212349819435,-0.1932848123915223,0.3835559265442404,-0.122936305847393,-1.6837349491841363e-05,-0.1683734949184136,-0.5959925987879962,0.5512364904770171,GC.v.0
replication,timing_rROD,executable_next_open,r_LH_executable,2,2396,2396,1.0,-4.86235522436594e-05,-0.0122531351654021,-1.2253135165402167,0.0248943924636867,2.489439246368678,-0.4922046273382933,0.4703672787979966,-0.1777401050506524,-4.86235522436594e-05,-0.4862355224365939,-1.5177101157260569,0.1292194732455229,GC.v.0
replication,always_long,executable_next_open,r_LH_executable,2,2396,2396,1.0,-0.0001781419927243,-0.0448917821665386,-4.4891782166538645,0.0249276566543313,2.4927656654331374,-1.8008825614476018,0.4494991652754591,-0.3512188966949052,-0.0001781419927243,-1.7814199272435969,-5.553010940844185,3.1179095083544446e-08,GC.v.0
replication,timing_rONFH,executable_next_open,r_LH_executable,3,2396,2396,1.0,-0.0001197051368016,-0.0301656944740242,-3.016569447402426,0.0248992576448651,2.489925764486517,-1.2115097929534115,0.4499165275459098,-0.2966058730439932,-0.0001197051368016,-1.1970513680168355,-3.7356834250215543,0.0001915789423236,GC.v.0
replication,timing_agree_ONFH_ROD,executable_next_open,r_LH_executable,3,2396,1897,0.7917362270450752,-7.586852923619008e-05,-0.0191188693675199,-1.91188693675199,0.0219702123354645,2.1970212335464585,-0.8702177783078585,0.3585141903171953,-0.2076754182763797,-7.586852923619008e-05,-0.7586852923619009,-2.683311475888962,0.0073398518816083,GC.v.0
replication,timing_rROD,executable_next_open,r_LH_executable,3,2396,2396,1.0,-0.0001229744852263,-0.0309895702770435,-3.0989570277043517,0.0249034765473686,2.4903476547368624,-1.244387313478044,0.4403171953255426,-0.293593899470838,-0.0001229744852263,-1.2297448522636316,-3.837061069010933,0.0001277356341446,GC.v.0
replication,always_long,executable_next_open,r_LH_executable,3,2396,2396,1.0,-0.000252492925707,-0.06362821727818,-6.362821727817999,0.0249302192250395,2.4930219225039583,-2.5522526177496525,0.422787979966611,-0.456560457919974,-0.000252492925707,-2.5249292570706348,-7.869856154734273,5.3290705182007506e-15,GC.v.0
oos,timing_rONFH,paper_statistical,r_LH,0,1226,1226,1.0,5.188723609571662e-05,0.0130755834961205,1.3075583496120586,0.0195417484260056,1.954174842600568,0.6691102152722385,0.5081566068515497,-0.0389130039368518,5.188723609571662e-05,0.5188723609571662,1.4758513775115856,0.1402407798237477,GC.v.0
oos,timing_agree_ONFH_ROD,paper_statistical,r_LH,0,1226,972,0.7928221859706363,3.682107353166898e-05,0.0092789105299805,0.9278910529980584,0.0176072428016398,1.7607242801639795,0.5269939555281432,0.399673735725938,-0.0372305826439349,3.682107353166898e-05,0.3682107353166898,1.1623866105377618,0.2453048622647538,GC.v.0
oos,timing_rROD,paper_statistical,r_LH,0,1226,1226,1.0,1.9154570536742667e-05,0.0048269517752591,0.4826951775259152,0.019556748390529,1.9556748390529053,0.2468177060352604,0.4942903752039151,-0.0416172315213891,1.9154570536742667e-05,0.1915457053674266,0.5444039608604406,0.5862625997938968,GC.v.0
oos,always_long,paper_statistical,r_LH,0,1226,1226,1.0,-5.183758744937329e-06,-0.0013063072037242,-0.1306307203724206,0.0195589407730985,1.9558940773098548,-0.0667882386310463,0.4869494290375203,-0.0729755875119085,-5.183758744937329e-06,-0.0518375874493732,-0.1473143164390302,0.8829081741558631,GC.v.0
oos,timing_rONFH,paper_statistical,r_LH,1,1226,1226,1.0,5.178840194642684e-06,0.0013050677290499,0.1305067729049956,0.0195488525405691,1.9548852540569113,0.0667593009022698,0.49836867862969,-0.0596016952425528,5.178840194642684e-06,0.0517884019464268,0.14725048870796,0.8829585412217522,GC.v.0
oos,timing_agree_ONFH_ROD,paper_statistical,r_LH,1,1226,972,0.7928221859706363,-2.0667453889099913e-08,-5.2081983800531784e-06,-0.0005208198380053,0.0176122704005653,1.7612270400565326,-0.0002957141959327,0.3915171288743883,-0.0536999959922654,-2.0667453889099913e-08,-0.0002066745388909,-0.000652254581466,0.9994796823747614,GC.v.0
oos,timing_rROD,paper_statistical,r_LH,1,1226,1226,1.0,-2.7553825364331248e-05,-0.0069435639918114,-0.6943563991811474,0.0195640514740961,1.956405147409615,-0.3549144205128025,0.4836867862969005,-0.0672207259917074,-2.7553825364331248e-05,-0.2755382536433124,-0.7828320722908538,0.4338770360115624,GC.v.0
oos,always_long,paper_statistical,r_LH,1,1226,1226,1.0,-5.1892154646011265e-05,-0.0130768229707948,-1.307682297079484,0.0195467058137509,1.9546705813750984,-0.6690039280989933,0.4804241435562806,-0.1042945497956853,-5.1892154646011265e-05,-0.5189215464601127,-1.475616940691664,0.1403037318975524,GC.v.0
oos,timing_rONFH,paper_statistical,r_LH,2,1226,1226,1.0,-4.152955570643125e-05,-0.0104654480380206,-1.0465448038020675,0.0195573647190199,1.9557364719019936,-0.53511545079705,0.4730831973898858,-0.0814385833737304,-4.152955570643125e-05,-0.4152955570643125,-1.180300131668497,0.238110002078298,GC.v.0
