sample,strategy,strategy_price_type,return_basis,round_trip_ticks,nobs,trade_count,trade_rate,avg_daily,avg_ann,avg_ann_pct,vol_ann,vol_ann_pct,sharpe,success_rate,max_drawdown,avg_trade_return,avg_trade_return_bp,t_stat_mean,p_value_mean
replication,timing_rONFH,paper_statistical,r_LH,0,2398,2398,1.0,1.118150277420346e-05,0.002817738699099272,0.2817738699099272,0.01474573339978061,1.474573339978061,0.19108840657197795,0.47831526271893243,-0.05783568398008854,1.118150277420346e-05,0.1118150277420346,0.5894658610706279,0.5556043597034734
replication,timing_agree_ONFH_ROD,paper_statistical,r_LH,0,2398,1836,0.7656380316930775,-1.7664461934045077e-06,-0.0004451444407379359,-0.04451444407379359,0.012658870636995686,1.2658870636995687,-0.035164625147285765,0.3603002502085071,-0.06553627349679836,-1.7664461934045077e-06,-0.017664461934045077,-0.10847516295481192,0.9136278604756602
replication,timing_rROD,paper_statistical,r_LH,0,2398,2398,1.0,-1.4512596686406083e-05,-0.003657174364974333,-0.36571743649743327,0.01474500172790003,1.4745001727900031,-0.24802807300146612,0.46205170975813176,-0.07777437007543986,-1.4512596686406083e-05,-0.14512596686406082,-0.7651122548160795,0.44428002495957375
replication,always_long,paper_statistical,r_LH,0,2398,2398,1.0,2.072880226296431e-06,0.0005223658170267006,0.052236581702670065,0.01474676540605234,1.474676540605234,0.03542239960041083,0.4641367806505421,-0.04529202102315588,2.072880226296431e-06,0.02072880226296431,0.10927034065658496,0.9129972169027356
replication,timing_rONFH,paper_statistical,r_LH,1,2398,2398,1.0,-3.0062150331295285e-05,-0.007575661883486412,-0.7575661883486412,0.014746201615441573,1.4746201615441574,-0.5137364916775254,0.4699749791492911,-0.11124305291213632,-3.0062150331295285e-05,-0.30062150331295284,-1.5847645017440026,0.11315176124046511
replication,timing_agree_ONFH_ROD,paper_statistical,r_LH,1,2398,1836,0.7656380316930775,-3.3365839121582044e-05,-0.008408191458638675,-0.8408191458638674,0.012662784705624187,1.2662784705624188,-0.6640080878026907,0.3561301084236864,-0.10509592142826896,-3.3365839121582044e-05,-0.3336583912158204,-2.048319446774184,0.040637423523105065
replication,timing_rROD,paper_statistical,r_LH,1,2398,2398,1.0,-5.5756249791904825e-05,-0.014050574947560016,-1.4050574947560017,0.014745549333741314,1.4745549333741315,-0.9528688711114321,0.4562135112593828,-0.13446699762841274,-5.5756249791904825e-05,-0.5575624979190482,-2.9393916652161005,0.003320010402005913
replication,always_long,paper_statistical,r_LH,1,2398,2398,1.0,-3.9170772879202314e-05,-0.009871034765558983,-0.9871034765558984,0.014748756483711737,1.4748756483711738,-0.6692791203421371,0.45454545454545453,-0.1158088984927984,-3.9170772879202314e-05,-0.39170772879202315,-2.0645794271169775,0.03907015184011353
replication,timing_rONFH,paper_statistical,r_LH,2,2398,2398,1.0,-7.130580343679403e-05,-0.017969062466072095,-1.7969062466072094,0.014746903829572208,1.4746903829572209,-1.2184972977201112,0.43077564637197663,-0.1857452593923843,-7.130580343679403e-05,-0.7130580343679404,-3.7587971541448186,0.00017481128002727608
replication,timing_agree_ONFH_ROD,paper_statistical,r_LH,2,2398,1836,0.7656380316930775,-6.496523204975959e-05,-0.016371238476539415,-1.6371238476539416,0.012672988063779367,1.2672988063779367,-1.291821502091524,0.3248540450375313,-0.16145561926988417,-6.496523204975959e-05,-0.6496523204975959,-3.9849862570971886,6.94988267322394e-05
