sample,strategy,strategy_price_type,return_basis,round_trip_ticks,nobs,trade_count,trade_rate,avg_daily,avg_ann,avg_ann_pct,vol_ann,vol_ann_pct,sharpe,success_rate,max_drawdown,avg_trade_return,avg_trade_return_bp,t_stat_mean,p_value_mean
replication,timing_rROD,paper_statistical,r_LH,2,2379,2379,1.0,-0.0002144853268346391,-0.05405030236232905,-5.405030236232905,0.009754240283398167,0.9754240283398167,-5.541210877727024,0.2854140395124002,-0.4007420484303391,-0.0002144853268346391,-2.144853268346391,-17.025568750451047,0.0
replication,always_long,paper_statistical,r_LH,2,2379,2379,1.0,-0.00026222743049138844,-0.06608131248382988,-6.608131248382988,0.009760157676766967,0.9760157676766967,-6.7705168986285456,0.2656578394283312,-0.4648861216259407,-0.00026222743049138844,-2.6222743049138844,-20.802655498462972,0.0
replication,timing_rONFH,paper_statistical,r_LH,3,2379,2379,1.0,-0.00035657421244932996,-0.08985670153723115,-8.985670153723115,0.009767525074842421,0.9767525074842421,-9.19953630512495,0.1950399327448508,-0.5721663984516547,-0.00035657421244932996,-3.5657421244932994,-28.26590456334031,0.0
replication,timing_agree_ONFH_ROD,paper_statistical,r_LH,3,2379,1803,0.7578814627994955,-0.0002554596392016304,-0.06437582907881087,-6.437582907881087,0.008300675104253582,0.8300675104253582,-7.755493170166634,0.1483816729718369,-0.4557085478367766,-0.0002554596392016304,-2.554596392016304,-23.829030346610516,0.0
replication,timing_rROD,paper_statistical,r_LH,3,2379,2379,1.0,-0.00033782972414081393,-0.08513309048348511,-8.51330904834851,0.009753997662449505,0.9753997662449505,-8.728020390165419,0.20008406893652794,-0.5526485436396689,-0.00033782972414081393,-3.378297241408139,-26.81715503833246,0.0
replication,always_long,paper_statistical,r_LH,3,2379,2379,1.0,-0.00038557182779756327,-0.09716410060498594,-9.716410060498594,0.009757735004390224,0.9757735004390224,-9.957649040609283,0.18327028163093737,-0.6009020816832797,-0.00038557182779756327,-3.8557182779756327,-30.595233077160653,0.0
replication,timing_rONFH,executable_next_open,r_LH_executable,0,2379,2379,1.0,1.427064793043546e-05,0.003596203278469736,0.3596203278469736,0.009761195632688076,0.9761195632688076,0.36841831818500287,0.4401008827238335,-0.02366811282228387,1.427064793043546e-05,0.1427064793043546,1.1319784688932963,0.25775761859177404
replication,timing_agree_ONFH_ROD,executable_next_open,r_LH_executable,0,2379,1803,0.7578814627994955,2.484524989754243e-05,0.006261002974180693,0.6261002974180693,0.007985966859101181,0.7985966859101181,0.7840006206694135,0.3362757461118117,-0.020512051016940758,2.484524989754243e-05,0.24845249897542432,2.408869967619549,0.016077591862101892
replication,timing_rROD,executable_next_open,r_LH_executable,0,2379,2379,1.0,3.1352800463345016e-05,0.007900905716762944,0.7900905716762944,0.009751126202731651,0.9751126202731651,0.8102557132887489,0.44388398486759145,-0.027828956988331877,3.1352800463345016e-05,0.31352800463345015,2.4895396794034323,0.012858719458995527
replication,always_long,executable_next_open,r_LH_executable,0,2379,2379,1.0,-1.5042489212516626e-05,-0.00379070728155419,-0.379070728155419,0.009760903455084421,0.9760903455084421,-0.388356190489685,0.4270701975620008,-0.04740969606888701,-1.5042489212516626e-05,-0.15042489212516627,-1.1932382951571763,0.23289509394383567
replication,timing_rONFH,executable_next_open,r_LH_executable,1,2379,2379,1.0,-0.00010907380855290328,-0.027486599755331628,-2.7486599755331627,0.009760893941544248,0.9760893941544249,-2.8159920515418526,0.37788986969314836,-0.2378727375693349,-0.00010907380855290328,-1.0907380855290327,-8.65223636713783,0.0
replication,timing_agree_ONFH_ROD,executable_next_open,r_LH_executable,1,2379,1803,0.7578814627994955,-6.859719684482896e-05,-0.0172864936048969,-1.72864936048969,0.008005743681700539,0.8005743681700539,-2.1592614368119505,0.28667507356031946,-0.16435320656279484,-6.859719684482896e-05,-0.6859719684482897,-6.634408047960705,4.0205394569170494e-11
replication,timing_rROD,executable_next_open,r_LH_executable,1,2379,2379,1.0,-9.199165601999373e-05,-0.02318189731703842,-2.318189731703842,0.009750013225405647,0.9750013225405647,-2.377627268918288,0.38293400588482557,-0.2098274491836709,-9.199165601999373e-05,-0.9199165601999373,-7.305344882763305,3.7569947153315297e-13
