pipeline_version,sample,sample_scope,spec,predictors,start,end,nobs,nw_lags,alpha,alpha_se_hac,alpha_t_hac,alpha_p_hac,alpha_ci_low,alpha_ci_high,r2,r2_x100,adj_r2,adj_r2_x100,beta_r_ONFH,beta_r_ONFH_x100,beta_r_ONFH_se_hac,beta_r_ONFH_t_hac,beta_r_ONFH_p_hac,beta_r_ONFH_ci_low,beta_r_ONFH_ci_high,beta_r_M,beta_r_M_x100,beta_r_M_se_hac,beta_r_M_t_hac,beta_r_M_p_hac,beta_r_M_ci_low,beta_r_M_ci_high,beta_r_SLH,beta_r_SLH_x100,beta_r_SLH_se_hac,beta_r_SLH_t_hac,beta_r_SLH_p_hac,beta_r_SLH_ci_low,beta_r_SLH_ci_high,beta_r_ROD,beta_r_ROD_x100,beta_r_ROD_se_hac,beta_r_ROD_t_hac,beta_r_ROD_p_hac,beta_r_ROD_ci_low,beta_r_ROD_ci_high,common_valid_nobs
boundary_corrected_v1,replication,equation_available,eq5_onfh,r_ONFH,2010-06-08,2020-05-01,2345,8,0.00031132367965585055,0.00014566055213916968,2.1373232154056367,0.03267496084607175,2.5686688277072134e-05,0.000596960671034629,0.0023066427939845147,0.23066427939845147,0.0018808240329063475,0.18808240329063475,-0.019551546535229777,-1.9551546535229776,0.06221256648782102,-0.3142700524830022,0.7533439212232569,-0.14154895802763626,0.1024458649571767,,,,,,,,,,,,,,,,,,,,,,
boundary_corrected_v1,replication,equation_available,eq6_onfh_m_slh,r_ONFH+r_M+r_SLH,2010-06-08,2020-05-01,2345,8,0.0002493634841464029,0.00013345137699151456,1.8685718331872927,0.061807215024269724,-1.2331711231210131e-05,0.0005110586795240158,0.15761187824368472,15.761187824368472,0.15653235480700423,15.653235480700422,0.013197329759026221,1.3197329759026222,0.032919808006948374,0.40089327848572703,0.688535284210628,-0.05135768482669545,0.0777523443447479,-0.02362050545148794,-2.362050545148794,0.041994262614757354,-0.5624698227987786,0.5738498136531327,-0.10597032459502881,0.05872931369205292,-0.5360363172995474,-53.603631729954735,0.22375900629584086,-2.3955966116100464,0.016671439889050788,-0.9748227741362865,-0.0972498604628082,,,,,,,,
boundary_corrected_v1,replication,equation_available,eq7_rod,r_ROD,2010-06-08,2020-05-01,2345,8,0.0002825765442515916,0.0001337342274692136,2.1129709992652583,0.03470874272279854,2.0326801149051757e-05,0.0005448262873541314,0.016039253743740378,1.6039253743740378,0.015619296105560121,1.561929610556012,,,,,,,,,,,,,,,,,,,,,,-0.038850080171205274,-3.8850080171205272,0.0653883907407223,-0.5941433904567771,0.552473572206648,-0.16707520995400907,0.0893750496115985,
boundary_corrected_v1,replication,common_valid_all_eq5_eq6_eq7,eq5_onfh,r_ONFH,2010-06-08,2020-05-01,2345,8,0.00031132367965585055,0.00014566055213916968,2.1373232154056367,0.03267496084607175,2.5686688277072134e-05,0.000596960671034629,0.0023066427939845147,0.23066427939845147,0.0018808240329063475,0.18808240329063475,-0.019551546535229777,-1.9551546535229776,0.06221256648782102,-0.3142700524830022,0.7533439212232569,-0.14154895802763626,0.1024458649571767,,,,,,,,,,,,,,,,,,,,,,2345.0
boundary_corrected_v1,replication,common_valid_all_eq5_eq6_eq7,eq6_onfh_m_slh,r_ONFH+r_M+r_SLH,2010-06-08,2020-05-01,2345,8,0.0002493634841464029,0.00013345137699151456,1.8685718331872927,0.061807215024269724,-1.2331711231210131e-05,0.0005110586795240158,0.15761187824368472,15.761187824368472,0.15653235480700423,15.653235480700422,0.013197329759026221,1.3197329759026222,0.032919808006948374,0.40089327848572703,0.688535284210628,-0.05135768482669545,0.0777523443447479,-0.02362050545148794,-2.362050545148794,0.041994262614757354,-0.5624698227987786,0.5738498136531327,-0.10597032459502881,0.05872931369205292,-0.5360363172995474,-53.603631729954735,0.22375900629584086,-2.3955966116100464,0.016671439889050788,-0.9748227741362865,-0.0972498604628082,,,,,,,,2345.0
boundary_corrected_v1,replication,common_valid_all_eq5_eq6_eq7,eq7_rod,r_ROD,2010-06-08,2020-05-01,2345,8,0.0002825765442515916,0.0001337342274692136,2.1129709992652583,0.03470874272279854,2.0326801149051757e-05,0.0005448262873541314,0.016039253743740378,1.6039253743740378,0.015619296105560121,1.561929610556012,,,,,,,,,,,,,,,,,,,,,,-0.038850080171205274,-3.8850080171205272,0.0653883907407223,-0.5941433904567771,0.552473572206648,-0.16707520995400907,0.0893750496115985,2345.0
boundary_corrected_v1,oos,equation_available,eq5_onfh,r_ONFH,2021-01-05,2025-12-31,1213,6,-0.0002880525380268762,0.00011139293140914529,-2.5859139748182196,0.009828024459345242,-0.0005065970978698655,-6.950797818388687e-05,0.001008186536255895,0.1008186536255895,0.00018325522868889443,0.018325522868889443,-0.007973229225241359,-0.7973229225241358,0.010641834033015739,-0.7492345022958287,0.4538613851048009,-0.028851707825694357,0.01290524937521164,,,,,,,,,,,,,,,,,,,,,,
boundary_corrected_v1,oos,equation_available,eq6_onfh_m_slh,r_ONFH+r_M+r_SLH,2021-01-05,2025-12-31,1213,6,-0.00028713744484410234,0.00011095316552277572,-2.5879157524817145,0.009771606078211816,-0.0005048195773294795,-6.945531235872523e-05,0.0015596196732396983,0.15596196732396983,-0.0009178998809209471,-0.09178998809209471,-0.007849345360223069,-0.7849345360223069,0.010715894260459054,-0.7324955966751779,0.4640081085244032,-0.02887315935519834,0.013174468634752202,0.0071603302061575575,0.7160330206157558,0.010115049193609017,0.7078888168612826,0.47915074688078885,-0.012684668972413158,0.02700532938472827,0.006181468458066641,0.6181468458066641,0.04548158928660366,0.13591144361983315,0.8919139144329912,-0.08305013929358109,0.09541307620971436,,,,,,,,
boundary_corrected_v1,oos,equation_available,eq7_rod,r_ROD,2021-01-05,2025-12-31,1213,6,-0.0002954331007834451,0.00011122719452874597,-2.656122920614457,0.008008306809725106,-0.0005136524973228171,-7.721370424407315e-05,6.528363668989456e-05,0.006528363668989456,-0.0007604262859881583,-0.07604262859881583,,,,,,,,,,,,,,,,,,,,,,-0.0015800865787186352,-0.15800865787186352,0.007888680553101532,-0.2002979545289617,0.8412811930165605,-0.017057084961023372,0.0138969118035861,
boundary_corrected_v1,oos,common_valid_all_eq5_eq6_eq7,eq5_onfh,r_ONFH,2021-01-05,2025-12-31,1213,6,-0.0002880525380268762,0.00011139293140914529,-2.5859139748182196,0.009828024459345242,-0.0005065970978698655,-6.950797818388687e-05,0.001008186536255895,0.1008186536255895,0.00018325522868889443,0.018325522868889443,-0.007973229225241359,-0.7973229225241358,0.010641834033015739,-0.7492345022958287,0.4538613851048009,-0.028851707825694357,0.01290524937521164,,,,,,,,,,,,,,,,,,,,,,1213.0
