sample,strategy,strategy_price_type,return_basis,round_trip_ticks,nobs,trade_count,trade_rate,avg_daily,avg_ann,avg_ann_pct,vol_ann,vol_ann_pct,sharpe,success_rate,max_drawdown,avg_trade_return,avg_trade_return_bp,t_stat_mean,p_value_mean
oos,timing_rROD,executable_next_open,r_LH_executable,1,1224,1224,1.0,-4.424051125660855e-05,-0.011148608836665354,-1.1148608836665355,0.041492045021028594,4.149204502102859,-0.2686926814770187,0.48937908496732024,-0.1564149108809656,-4.424051125660855e-05,-0.4424051125660855,-0.5921698285237051,0.553846327568464
oos,always_long,executable_next_open,r_LH_executable,1,1224,1224,1.0,-0.00011495124843189881,-0.0289677146048385,-2.89677146048385,0.04149396979378627,4.149396979378627,-0.6981186603451093,0.47630718954248363,-0.15401502722640914,-0.00011495124843189881,-1.1495124843189881,-1.538578591397625,0.12416587854344385
oos,timing_rONFH,executable_next_open,r_LH_executable,2,1224,1224,1.0,-0.00015698447525776908,-0.039560087764957806,-3.9560087764957808,0.04149757064398518,4.149757064398518,-0.9533109324483263,0.46895424836601307,-0.19046040664780717,-0.00015698447525776908,-1.5698447525776908,-2.1009949667943695,0.03584565121577765
oos,timing_agree_ONFH_ROD,executable_next_open,r_LH_executable,2,1224,871,0.7116013071895425,-9.805085893458009e-05,-0.02470881645151418,-2.470881645151418,0.034582351248811,3.4582351248811,-0.7144920908859173,0.3374183006535948,-0.12112327775860088,-9.805085893458009e-05,-0.9805085893458009,-1.5746638747867985,0.11559268210009654
oos,timing_rROD,executable_next_open,r_LH_executable,2,1224,1224,1.0,-9.721009894708699e-05,-0.02449694493466592,-2.449694493466592,0.04148352406792844,4.148352406792844,-0.5905222732416047,0.47794117647058826,-0.18271801935778653,-9.721009894708699e-05,-0.9721009894708699,-1.3014477036093688,0.1933503580642486
oos,always_long,executable_next_open,r_LH_executable,2,1224,1224,1.0,-0.00016792083612237729,-0.04231605070283907,-4.231605070283908,0.041498818258569006,4.149881825856901,-1.0196929088240076,0.46078431372549017,-0.19257377250087704,-0.00016792083612237729,-1.679208361223773,-2.2472937172901624,0.024798953191948803
oos,timing_rONFH,executable_next_open,r_LH_executable,3,1224,1224,1.0,-0.0002099540629482475,-0.05290842386295837,-5.290842386295837,0.041500404367616636,4.150040436761664,-1.2748893575659608,0.46078431372549017,-0.23501185613903586,-0.0002099540629482475,-2.0995406294824748,-2.809719297550361,0.005037471200398658
oos,timing_agree_ONFH_ROD,executable_next_open,r_LH_executable,3,1224,871,0.7116013071895425,-0.00013590349358489563,-0.0342476803833937,-3.42476803833937,0.0345918805768833,3.45918805768833,-0.9900496825338946,0.33169934640522875,-0.15924753534092362,-0.00013590349358489563,-1.3590349358489562,-2.1819632284483697,0.02930205719434409
oos,timing_rROD,executable_next_open,r_LH_executable,3,1224,1224,1.0,-0.0001501796866375655,-0.03784528103266651,-3.784528103266651,0.041475489075291465,4.1475489075291465,-0.9124734120425934,0.4681372549019608,-0.208299943123324,-0.0001501796866375655,-1.5017968663756551,-2.010993455316415,0.044545257429290164
oos,always_long,executable_next_open,r_LH_executable,3,1224,1224,1.0,-0.00022089042381285572,-0.05566438680083964,-5.566438680083964,0.04150415353119156,4.150415353119156,-1.3411762935727929,0.45179738562091504,-0.24036595340856937,-0.00022089042381285572,-2.2089042381285573,-2.9558085892748354,0.0031782812490117607
