sample,strategy,strategy_price_type,return_basis,round_trip_ticks,nobs,trade_count,trade_rate,avg_daily,avg_ann,avg_ann_pct,vol_ann,vol_ann_pct,sharpe,success_rate,max_drawdown,avg_trade_return,avg_trade_return_bp,t_stat_mean,p_value_mean
replication,timing_rONFH,paper_statistical,r_LH,0,2345,2345,1.0,0.0003059507717514783,0.07709959448137253,7.709959448137253,0.12544510059461747,12.544510059461746,0.6146082558498955,0.5053304904051172,-0.2887212887775117,0.0003059507717514783,3.059507717514783,1.8748630189460582,0.06093582277876575
replication,timing_agree_ONFH_ROD,paper_statistical,r_LH,0,2345,1800,0.767590618336887,0.0002697411594074637,0.06797477217068085,6.797477217068085,0.11474078468615084,11.474078468615085,0.5924203181685699,0.38550106609808105,-0.24966764122113438,0.0002697411594074637,2.697411594074637,1.8071786957540878,0.0708625874917439
replication,timing_rROD,paper_statistical,r_LH,0,2345,2345,1.0,0.00024374453081060028,0.06142362176427127,6.142362176427127,0.12547945627853813,12.547945627853812,0.4895113796789467,0.49637526652452024,-0.25269775675381034,0.00024374453081060028,2.437445308106003,1.493254889399768,0.13550506463693712
replication,always_long,paper_statistical,r_LH,0,2345,2345,1.0,0.0003206699649603968,0.08080883117002,8.080883117002,0.12543583214926352,12.543583214926352,0.6442244595137758,0.5304904051172707,-0.26685049727111865,0.0003206699649603968,3.206699649603968,1.9652072739775832,0.04950817341029379
replication,timing_rONFH,paper_statistical,r_LH,1,2345,2345,1.0,0.00014625905979082413,0.03685728306728768,3.685728306728768,0.12553101481720644,12.553101481720644,0.29361097033237465,0.49936034115138594,-0.29527287338667185,0.00014625905979082413,1.4625905979082412,0.895660520329034,0.37052606872399396
replication,timing_agree_ONFH_ROD,paper_statistical,r_LH,1,2345,1800,0.767590618336887,0.00014706899103914247,0.0370613857418639,3.7061385741863897,0.11481847718222275,11.481847718222275,0.32278241839983296,0.38123667377398723,-0.2542149239694024,0.00014706899103914247,1.4706899103914246,0.9846480480269054,0.3248986021570981
replication,timing_rROD,paper_statistical,r_LH,1,2345,2345,1.0,8.405281884994605e-05,0.021181310350186403,2.1181310350186404,0.12556904432548474,12.556904432548475,0.1686825798823697,0.4899786780383795,-0.2576031449104801,8.405281884994605e-05,0.8405281884994604,0.5145663566210018,0.6069045923078438
replication,always_long,paper_statistical,r_LH,1,2345,2345,1.0,0.00016097825299974262,0.04056651975593514,4.056651975593514,0.1252258658910794,12.52258658910794,0.3239468097686753,0.5253731343283582,-0.3217911557484653,0.00016097825299974262,1.6097825299974262,0.9882000249101375,0.3231566898394054
replication,timing_rONFH,paper_statistical,r_LH,2,2345,2345,1.0,-1.34326521698302e-05,-0.0033850283467972107,-0.3385028346797211,0.12562631138271182,12.562631138271183,-0.026945218000431113,0.48187633262260127,-0.3949573151693718,-1.34326521698302e-05,-0.134326521698302,-0.08219641094242963,0.9344975453765665
replication,timing_agree_ONFH_ROD,paper_statistical,r_LH,2,2345,1800,0.767590618336887,2.439682267082132e-05,0.006147999313046972,0.6147999313046972,0.11491447937773824,11.491447937773824,0.053500649755699896,0.36716417910447763,-0.30181452843639656,2.439682267082132e-05,0.2439682267082132,0.16320377860502547,0.8703720601454081
replication,timing_rROD,paper_statistical,r_LH,2,2345,2345,1.0,-7.563889311070816e-05,-0.019061001063898457,-1.9061001063898457,0.12566800647108992,12.566800647108991,-0.15167743643871254,0.4716417910447761,-0.3748791184694382,-7.563889311070816e-05,-0.7563889311070816,-0.4626921517581039,0.6436279930833368
replication,always_long,paper_statistical,r_LH,2,2345,2345,1.0,1.2865410390883347e-06,0.0003242083418502604,0.03242083418502604,0.1250250335017246,12.502503350172459,0.0025931474103207362,0.5104477611940299,-0.43166373084655374,1.2865410390883347e-06,0.012865410390883347,0.007910398430237607,0.9936891541950841
replication,timing_rONFH,paper_statistical,r_LH,3,2345,2345,1.0,-0.00017312436413048437,-0.04362733976088206,-4.362733976088206,0.12573096895736863,12.573096895736862,-0.34698960902524106,0.46652452025586355,-0.5097166180071957,-0.00017312436413048437,-1.7312436413048438,-1.0584921040807824,0.28994021433711503
replication,timing_agree_ONFH_ROD,paper_statistical,r_LH,3,2345,1800,0.767590618336887,-9.827534569749985e-05,-0.02476538711576996,-2.476538711576996,0.11502874542926086,11.502874542926087,-0.21529737652402642,0.35522388059701493,-0.38947895938989907,-9.827534569749985e-05,-0.9827534569749985,-0.6567648343135594,0.5113966117966293
replication,timing_rROD,paper_statistical,r_LH,3,2345,2345,1.0,-0.00023533060507136238,-0.05930331247798332,-5.930331247798333,0.12577632058843433,12.577632058843433,-0.4714982295597262,0.4562899786780384,-0.5304078940349597,-0.00023533060507136238,-2.353306050713624,-1.438305759296481,0.1504808155595294
replication,always_long,paper_statistical,r_LH,3,2345,2345,1.0,-0.00015840517092156588,-0.039918103072234604,-3.9918103072234605,0.12483337906500998,12.483337906500998,-0.3197710690138917,0.49594882729211087,-0.5648799354411931,-0.00015840517092156588,-1.5840517092156587,-0.9754619241063602,0.32943183605885373
replication,timing_rONFH,executable_next_open,r_LH_executable,0,2345,2345,1.0,0.0003036276893415312,0.07651417771406585,7.651417771406585,0.12569780709717163,12.569780709717163,0.6087152948890826,0.5040511727078891,-0.29063026050863117,0.0003036276893415312,3.036276893415312,1.8568865364104588,0.06345266435145303
replication,timing_agree_ONFH_ROD,executable_next_open,r_LH_executable,0,2345,1800,0.767590618336887,0.00026845159713804974,0.06764980247878853,6.764980247878853,0.11502257014998502,11.502257014998502,0.5881437216241628,0.3837953091684435,-0.2516175983349562,0.00026845159713804974,2.6845159713804976,1.7941329342763583,0.07292078284294834
replication,timing_rROD,executable_next_open,r_LH_executable,0,2345,2345,1.0,0.00024324684182670995,0.06129820414033091,6.129820414033091,0.12573091699126468,12.573091699126469,0.4875348530591699,0.49424307036247334,-0.2542607248796863,0.00024324684182670995,2.4324684182670997,1.4872254932273106,0.13708976444063214
replication,always_long,executable_next_open,r_LH_executable,0,2345,2345,1.0,0.0003238417729582372,0.08160812678547577,8.160812678547577,0.1256850868159974,12.568508681599742,0.6493063644452092,0.5309168443496801,-0.2653783392154322,0.0003238417729582372,3.238417729582372,1.9807096293902493,0.04774056937330462
replication,timing_rONFH,executable_next_open,r_LH_executable,1,2345,2345,1.0,0.00014393495820826,0.03627160946848152,3.6271609468481523,0.12578469611729853,12.578469611729853,0.28836265927499644,0.4968017057569296,-0.29716761388293067,0.00014393495820826,1.4393495820825999,0.8796505428844624,0.37913882021280587
replication,timing_agree_ONFH_ROD,executable_next_open,r_LH_executable,1,2345,1800,0.767590618336887,0.00014577842282656036,0.03673616255229321,3.673616255229321,0.11510116061462608,11.510116061462607,0.3191641366266561,0.37825159914712153,-0.25615661154888614,0.00014577842282656036,1.4577842282656035,0.9736104763312974,0.3303504430704285
replication,timing_rROD,executable_next_open,r_LH_executable,1,2345,2345,1.0,8.355411069343882e-05,0.021055635894746582,2.105563589474658,0.12582096835194426,12.582096835194426,0.16734600099285613,0.4869936034115139,-0.25915900665867897,8.355411069343882e-05,0.8355411069343882,0.5104891215562243,0.609756903319445
replication,always_long,executable_next_open,r_LH_executable,1,2345,2345,1.0,0.00016414904182496606,0.04136555853989145,4.136555853989145,0.12547408706046406,12.547408706046406,0.3296741144644313,0.5253731343283582,-0.32331639531462386,0.00016414904182496606,1.6414904182496606,1.0056711728651229,0.31467757699675536
