sample,strategy,nobs,trade_count,trade_rate,avg_daily,avg_ann,avg_ann_pct,vol_ann,vol_ann_pct,sharpe,success_rate,max_drawdown,avg_trade_return,avg_trade_return_bp,t_stat_mean,p_value_mean,year
replication,timing_agree_ONFH_ROD,246,186,0.7560975609756098,0.000141168530085346,0.035574469581507194,3.5574469581507193,0.04023878886965441,4.0238788869654405,0.8840840040375879,0.3699186991869919,-0.05208625611296114,0.000141168530085346,1.41168530085346,0.8734957896973856,0.38324824754675824,2015
replication,timing_rROD,246,246,1.0,0.00017014423585015546,0.042876347434239175,4.287634743423918,0.044830316819160484,4.4830316819160485,0.9564141071587033,0.4959349593495935,-0.0637172807577191,0.00017014423585015546,1.7014423585015546,0.9449596327893661,0.3456104610788717,2015
replication,always_long,246,246,1.0,-1.9382269921511105e-05,-0.004884332020220799,-0.4884332020220799,0.04491088052806451,4.491088052806451,-0.108756095689743,0.47560975609756095,-0.05374796276945171,-1.9382269921511105e-05,-0.19382269921511106,-0.10745358049129178,0.9145170899246429,2015
replication,timing_rONFH,247,247,1.0,-0.00015759662588260895,-0.039714349722417455,-3.9714349722417457,0.0320486917772641,3.2048691777264096,-1.2391878582261355,0.4777327935222672,-0.05215272161992246,-0.00015759662588260895,-1.5759662588260894,-1.2268327355072,0.22105833855320123,2016
replication,timing_agree_ONFH_ROD,247,177,0.7165991902834008,-9.883674534809524e-05,-0.02490685982772,-2.490685982772,0.02604538408464343,2.604538408464343,-0.9562869085276914,0.3481781376518219,-0.037575720739956964,-9.883674534809524e-05,-0.9883674534809525,-0.9467524041093832,0.3446940007628596,2016
replication,timing_rROD,247,247,1.0,-4.007686481358152e-05,-0.010099369933022543,-1.0099369933022544,0.03214026350554565,3.214026350554565,-0.31422797548874937,0.5020242914979757,-0.03412993105894746,-4.007686481358152e-05,-0.4007686481358152,-0.3110950161290251,0.755991842811012,2016
replication,always_long,247,247,1.0,0.00012316339224918894,0.031037174846795614,3.1037174846795614,0.032086831437162316,3.2086831437162315,0.9672869977073831,0.5101214574898786,-0.023735422842238285,0.00012316339224918894,1.2316339224918893,0.9576428186736949,0.33918309631507393,2016
replication,timing_rONFH,245,245,1.0,-2.1447664837598867e-05,-0.005404811539074915,-0.5404811539074915,0.01975663948603712,1.975663948603712,-0.2735693761530007,0.5020408163265306,-0.024064053404716956,-2.1447664837598867e-05,-0.21447664837598868,-0.2697430425889903,0.7875859299524479,2017
replication,timing_agree_ONFH_ROD,245,179,0.7306122448979592,-4.309776536053763e-05,-0.010860636870855483,-1.0860636870855482,0.01604482218703064,1.604482218703064,-0.6768935638086634,0.3510204081632653,-0.019007088511889814,-4.309776536053763e-05,-0.4309776536053763,-0.6674260546931139,0.5051307559767353,2017
replication,timing_rROD,245,245,1.0,-6.247186254533787e-05,-0.015742909361425143,-1.5742909361425144,0.01973458081364366,1.973458081364366,-0.7977321388322146,0.46938775510204084,-0.023715157852097324,-6.247186254533787e-05,-0.6247186254533786,-0.7865744964790136,0.4322942620753776,2017
replication,always_long,245,245,1.0,7.350731311628515e-05,0.01852384290530386,1.8523842905303858,0.01972495832817332,1.9724958328173319,0.9391068207655527,0.5510204081632653,-0.014755889693187307,7.350731311628515e-05,0.7350731311628516,0.9259718127503402,0.35537556403999293,2017
replication,timing_rONFH,244,244,1.0,-2.940820643828394e-06,-0.0007410868022447553,-0.07410868022447553,0.05777090691130029,5.777090691130029,-0.012828027840771094,0.5368852459016393,-0.0840659193718799,-2.940820643828394e-06,-0.02940820643828394,-0.012622766151767773,0.9899391143255158,2018
replication,timing_agree_ONFH_ROD,244,178,0.7295081967213115,0.00014310002204323682,0.03606120555489568,3.606120555489568,0.05088706453903167,5.088706453903167,0.708651714960603,0.4016393442622951,-0.05124453590760758,0.00014310002204323682,1.4310002204323682,0.6973125559150011,0.48627381353295274,2018
replication,timing_rROD,244,244,1.0,0.000289140864730302,0.07286349791203611,7.2863497912036115,0.05758754518215164,5.758754518215164,1.265264870755752,0.5368852459016393,-0.0385174165917016,0.000289140864730302,2.8914086473030203,1.24501932657456,0.21432394974501356,2018
replication,always_long,244,244,1.0,-0.0001478282343588867,-0.037252715058439446,-3.7252715058439447,0.057723047460004215,5.7723047460004215,-0.6453698600069846,0.5245901639344263,-0.08427638606948151,-0.0001478282343588867,-1.478282343588867,-0.6350432759723099,0.5259976843455696,2018
replication,timing_rONFH,245,245,1.0,-0.00018528645957207918,-0.04669218781216395,-4.669218781216395,0.03353790036198452,3.3537900361984523,-1.3922215555595698,0.4857142857142857,-0.04450048699181819,-0.00018528645957207918,-1.8528645957207919,-1.372748966406912,0.17109077315014964,2019
replication,timing_agree_ONFH_ROD,245,189,0.7714285714285715,-0.00011998563709839671,-0.03023638054879597,-3.023638054879597,0.030277670040296314,3.0277670040296316,-0.9986363055200287,0.3795918367346939,-0.03652550534443244,-0.00011998563709839671,-1.1998563709839671,-0.9846686762927223,0.3257622184052109,2019
replication,timing_rROD,245,245,1.0,-5.468481462471425e-05,-0.013780573285427991,-1.378057328542799,0.03365592029598175,3.3655920295981754,-0.4094546565429465,0.5020408163265306,-0.04459879666514932,-5.468481462471425e-05,-0.5468481462471425,-0.40372773594495387,0.6867665376023828,2019
replication,always_long,245,245,1.0,0.0001671530878369764,0.04212257813491805,4.212257813491805,0.03356200042179379,3.356200042179379,1.2550675646724971,0.5346938775510204,-0.029290552065862507,0.0001671530878369764,1.671530878369764,1.2375133076305052,0.21708612457564946,2019
replication,timing_rONFH,101,101,1.0,0.0016933909706547856,0.426734524605006,42.6734524605006,0.13430664540855392,13.43066454085539,3.177315041313864,0.5742574257425742,-0.050225602367023,0.0016933909706547856,16.933909706547855,2.0115030489815986,0.04696297701480656,2020
replication,timing_agree_ONFH_ROD,101,73,0.7227722772277227,0.0016773896053284294,0.4227021805427642,42.27021805427642,0.11754717327835111,11.754717327835111,3.5960216545727355,0.44554455445544555,-0.022895100650773936,0.0016773896053284294,16.773896053284293,2.276578944272959,0.024942463549563865,2020
replication,timing_rROD,101,101,1.0,0.0016613882400020729,0.41866983648052236,41.86698364805223,0.13440833605636254,13.440833605636254,3.114909750128579,0.594059405940594,-0.03937749053783213,0.0016613882400020729,16.613882400020728,1.9719953414173284,0.051372377071122965,2020
replication,always_long,101,101,1.0,-0.00022844646290834684,-0.0575685086529034,-5.75685086529034,0.13694833639092413,13.694833639092414,-0.420366615397006,0.5247524752475248,-0.09322822804817921,-0.00022844646290834684,-2.2844646290834683,-0.26612681385585807,0.7906894787657572,2020
oos,timing_rONFH,246,246,1.0,-0.00033964143754269837,-0.08558964226075999,-8.558964226075998,0.04042415039659468,4.042415039659468,-2.117289823559781,0.43089430894308944,-0.10692338918042543,-0.00033964143754269837,-3.3964143754269838,-2.0919321444593826,0.03747429033433125,2021
oos,timing_agree_ONFH_ROD,246,186,0.7560975609756098,-0.00011234816842938847,-0.028311738444205894,-2.831173844420589,0.0351876462545995,3.5187646254599496,-0.8045931301956626,0.3252032520325203,-0.06843334618370522,-0.00011234816842938847,-1.1234816842938846,-0.7949569367114925,0.427407978272345,2021
oos,timing_rROD,246,246,1.0,0.00011494510068392145,0.028966165372348206,2.8966165372348205,0.04074257316316051,4.074257316316051,0.7109557183918725,0.45934959349593496,-0.05038189394880954,0.00011494510068392145,1.1494510068392145,0.7024409714918646,0.483071044612561,2021
oos,always_long,246,246,1.0,-0.00016285476030732205,-0.04103939959744515,-4.103939959744515,0.040701224006209374,4.070122400620938,-1.0083087327099594,0.47560975609756095,-0.05174606947871263,-0.00016285476030732205,-1.6285476030732204,-0.9962327433986804,0.3201199793912999,2021
oos,timing_rONFH,246,246,1.0,-0.00021058292962141623,-0.053066898264596894,-5.30668982645969,0.0637560957339912,6.37560957339912,-0.8323423455226506,0.516260162601626,-0.090675611968836,-0.00021058292962141623,-2.1058292962141625,-0.8223738141177482,0.41166382110198807,2022
oos,timing_agree_ONFH_ROD,246,185,0.7520325203252033,-2.1159027215216573e-05,-0.005332074858234576,-0.5332074858234577,0.052789481356249224,5.278948135624923,-0.10100638841763057,0.4065040650406504,-0.03803967871922742,-2.1159027215216573e-05,-0.21159027215216572,-0.0997966874328697,0.9205873486684877,2022
oos,timing_rROD,246,246,1.0,0.00016826487519098308,0.042402748548127735,4.240274854812774,0.06378790107155283,6.378790107155282,0.664745944541478,0.5447154471544715,-0.04401015794565011,0.00016826487519098308,1.6826487519098308,0.656784628071051,0.5119358569975541,2022
oos,always_long,246,246,1.0,-6.47745406146678e-05,-0.016323184234896287,-1.6323184234896289,0.06383571645983017,6.383571645983017,-0.25570613349609633,0.4715447154471545,-0.05178117684128514,-6.47745406146678e-05,-0.6477454061466781,-0.25264367411758015,0.8007554138019177,2022
oos,timing_rONFH,244,244,1.0,-0.0002796639199830962,-0.07047530783574024,-7.047530783574024,0.03858709658270306,3.858709658270306,-1.826395714554261,0.45081967213114754,-0.08407485678744564,-0.0002796639199830962,-2.796639199830962,-1.7971714975654007,0.07355001830324137,2023
oos,timing_agree_ONFH_ROD,244,184,0.7540983606557377,-0.00022799140620928594,-0.05745383436474006,-5.745383436474006,0.035061716464359564,3.5061716464359565,-1.6386486503917232,0.3319672131147541,-0.06840224097608516,-0.00022799140620928594,-2.2799140620928595,-1.6124285802579965,0.10816666399107588,2023
oos,timing_rROD,244,244,1.0,-0.00017631889243547569,-0.04443236089373987,-4.443236089373987,0.03874129615470224,3.874129615470224,-1.1468991826270345,0.45901639344262296,-0.05859055628746146,-0.00017631889243547569,-1.763188924354757,-1.1285476116556699,0.2602016626569168,2023
oos,always_long,244,244,1.0,4.160272948023702e-05,0.010483887829019729,1.048388782901973,0.03883705162522142,3.883705162522142,0.26994551311952114,0.47950819672131145,-0.03867716364948748,4.160272948023702e-05,0.41602729480237016,0.26562610622006977,0.7907523923449213,2023
oos,timing_rONFH,245,245,1.0,-3.0292976436520544e-05,-0.007633830062003177,-0.7633830062003177,0.04190315250566509,4.190315250566509,-0.1821779414083731,0.49387755102040815,-0.054598414460558464,-3.0292976436520544e-05,-0.30292976436520547,-0.1796298726821304,0.8575922331616546,2024
oos,timing_agree_ONFH_ROD,245,182,0.7428571428571429,-3.827779137060821e-05,-0.00964600342539327,-0.9646003425393269,0.036374019338988844,3.6374019338988846,-0.26518937419307526,0.37551020408163266,-0.045697969715556286,-3.827779137060821e-05,-0.3827779137060821,-0.261480249226082,0.7939427604000671,2024
oos,timing_rROD,245,245,1.0,-5.8708102137660296e-05,-0.014794441738690394,-1.4794441738690394,0.04189551617842227,4.189551617842227,-0.35312709063386777,0.5102040816326531,-0.05033464725796233,-5.8708102137660296e-05,-0.587081021376603,-0.34818800696063523,0.727999206489345,2024
oos,always_long,245,245,1.0,6.895418013187334e-05,0.017376453393232082,1.7376453393232083,0.041891565970151964,4.189156597015196,0.4147959855597885,0.49795918367346936,-0.030342048700451874,6.895418013187334e-05,0.6895418013187334,0.4089943573801909,0.6829025598162408,2024
oos,timing_rONFH,243,243,1.0,-3.716086593403614e-05,-0.009364538215377107,-0.9364538215377107,0.04628585641610907,4.628585641610907,-0.20231964881863837,0.5020576131687243,-0.0631060864840376,-3.716086593403614e-05,-0.3716086593403614,-0.19867395113320574,0.8426846091131392,2025
oos,timing_agree_ONFH_ROD,243,188,0.7736625514403292,-0.00020589725169277515,-0.05188610742657934,-5.188610742657934,0.03970334920540353,3.9703349205403535,-1.3068445978738177,0.36213991769547327,-0.064609146517141,-0.00020589725169277515,-2.0589725169277515,-1.2832959195644777,0.20061596348308885,2025
oos,timing_rROD,243,243,1.0,-0.00037463363745151413,-0.09440767663778156,-9.440767663778155,0.04590441694705187,4.590441694705187,-2.056614219644167,0.448559670781893,-0.08973042749982374,-0.00037463363745151413,-3.7463363745151415,-2.019555072180414,0.04453193810856204,2025
oos,always_long,243,243,1.0,9.847923393288172e-05,0.024816766951086193,2.4816766951086193,0.04626311599327327,4.626311599327327,0.5364266201760943,0.5308641975308642,-0.026706328396299273,9.847923393288172e-05,0.9847923393288173,0.526760483945631,0.5988424214902968,2025
