sample,strategy,strategy_price_type,return_basis,round_trip_ticks,nobs,trade_count,trade_rate,avg_daily,avg_ann,avg_ann_pct,vol_ann,vol_ann_pct,sharpe,success_rate,max_drawdown,avg_trade_return,avg_trade_return_bp,t_stat_mean,p_value_mean,year
replication,timing_agree_ONFH_ROD,paper_statistical,r_LH,0,245,181,0.7387755102040816,-0.0001111100936832038,-0.027999743608167357,-2.799974360816736,0.01421030920892553,1.4210309208925531,-1.9703824312690288,0.2938775510204082,-0.03328420994654058,-0.0001111100936832038,-1.111100936832038,-1.942823277767562,0.053187858142154765,2017
replication,timing_rROD,paper_statistical,r_LH,0,245,245,1.0,-0.0001072248089854087,-0.02702065186432299,-2.702065186432299,0.016790921285103556,1.6790921285103555,-1.6092417685439913,0.4122448979591837,-0.033392806878058234,-0.0001072248089854087,-1.072248089854087,-1.5867337821670964,0.11386798900426243,2017
replication,always_long,paper_statistical,r_LH,0,245,245,1.0,-9.860522391219527e-05,-0.02484851642587321,-2.484851642587321,0.01680428399695352,1.680428399695352,-1.4787012901220928,0.4448979591836735,-0.04008578529472728,-9.860522391219527e-05,-0.9860522391219527,-1.458019134622439,0.14612117786445555,2017
replication,timing_rONFH,paper_statistical,r_LH,0,244,244,1.0,-0.00016626551199864535,-0.04189890902365863,-4.189890902365863,0.05255446931719239,5.255446931719239,-0.79724730490147,0.4959016393442623,-0.09330080364091764,-0.00016626551199864535,-1.6626551199864534,-0.784490524951452,0.43351642079899566,2018
replication,timing_agree_ONFH_ROD,paper_statistical,r_LH,0,244,171,0.7008196721311475,-4.566968877847734e-06,-0.0011508761572176288,-0.11508761572176288,0.046254591033390524,4.625459103339052,-0.024881338943994292,0.3524590163934426,-0.061062279448140466,-4.566968877847734e-06,-0.04566968877847734,-0.024483211833599642,0.9804872678470311,2018
replication,timing_rROD,paper_statistical,r_LH,0,244,244,1.0,0.00015222458969167663,0.03836059660230251,3.836059660230251,0.05256523375973051,5.256523375973051,0.729771254849627,0.5081967213114754,-0.06130796235497138,0.00015222458969167663,1.5222458969167663,0.7180941613621605,0.47338905131596287,2018
replication,always_long,paper_statistical,r_LH,0,244,244,1.0,-0.00028470903868455785,-0.07174667774850858,-7.1746677748508585,0.052425721433013855,5.242572143301386,-1.3685396364107603,0.4672131147540984,-0.11042059582994457,-0.00028470903868455785,-2.8470903868455784,-1.3466415893590649,0.17935034658578353,2018
replication,timing_rONFH,paper_statistical,r_LH,0,245,245,1.0,-2.5069043779309896e-05,-0.006317399032386093,-0.6317399032386093,0.029380157278263184,2.9380157278263184,-0.21502264172901486,0.5346938775510204,-0.023033767126185767,-2.5069043779309896e-05,-0.25069043779309896,-0.21201518394028282,0.8322721835341849,2019
replication,timing_agree_ONFH_ROD,paper_statistical,r_LH,0,245,188,0.7673469387755102,1.56436553744999e-05,0.003942201154373975,0.3942201154373975,0.025228086639998613,2.5228086639998613,0.1562623916204448,0.4163265306122449,-0.019242131839430465,1.56436553744999e-05,0.156436553744999,0.15407679598741808,0.8776765443717569,2019
replication,timing_rROD,paper_statistical,r_LH,0,245,245,1.0,0.00010126518695269871,0.025518827112080075,2.5518827112080076,0.0293386758776951,2.9338675877695097,0.8698015963113357,0.5346938775510204,-0.021308101576642202,0.00010126518695269871,1.012651869526987,0.8576359398742113,0.39193513236694244,2019
replication,always_long,paper_statistical,r_LH,0,245,245,1.0,6.294229226452626e-05,0.015861457650660615,1.5861457650660615,0.02936580007052924,2.9365800070529238,0.5401336797419242,0.5387755102040817,-0.03175060463812307,6.294229226452626e-05,0.6294229226452626,0.5325789904820668,0.5948097131189558,2019
replication,timing_rONFH,paper_statistical,r_LH,0,82,82,1.0,0.0019975574186575323,0.5033844695016981,50.33844695016981,0.15615922417484118,15.615922417484118,3.2235333657785836,0.5121951219512195,-0.030315278900565845,0.0019975574186575323,19.975574186575322,1.8388183355635659,0.06960676072775507,2020
