sample,strategy,strategy_price_type,return_basis,round_trip_ticks,nobs,trade_count,trade_rate,avg_daily,avg_ann,avg_ann_pct,vol_ann,vol_ann_pct,sharpe,success_rate,max_drawdown,avg_trade_return,avg_trade_return_bp,t_stat_mean,p_value_mean,year
replication,timing_agree_ONFH_ROD,executable_next_open,r_LH_executable,0,238,180,0.7563025210084033,0.00041486126949565993,0.1045450399129063,10.454503991290629,0.07909315212289633,7.909315212289633,1.3217963516040223,0.40756302521008403,-0.051910229067979485,0.00041486126949565993,4.148612694956599,1.2845551568308464,0.20020192185891128,2011
replication,timing_rROD,executable_next_open,r_LH_executable,0,238,238,1.0,0.0005737753094848631,0.1445913779901855,14.459137799018551,0.09254460671522079,9.254460671522079,1.5623965903828798,0.5210084033613446,-0.06600396132304753,0.0005737753094848631,5.737753094848631,1.5183765598654815,0.13025231483075506,2011
replication,always_long,executable_next_open,r_LH_executable,0,238,238,1.0,-0.00035323284352211233,-0.08901467656757231,-8.90146765675723,0.09282371287343884,9.282371287343883,-0.9589648357304993,0.5210084033613446,-0.1124235978401541,-0.00035323284352211233,-3.5323284352211233,-0.9319463043321279,0.3523126672665766,2011
replication,timing_rONFH,executable_next_open,r_LH_executable,0,232,232,1.0,-3.8187732824444674e-05,-0.009623308671760058,-0.9623308671760058,0.060973463340221065,6.097346334022107,-0.1578278179486658,0.4870689655172414,-0.07630381155350263,-3.8187732824444674e-05,-0.38187732824444676,-0.1514353530084156,0.8797644702073861,2012
replication,timing_agree_ONFH_ROD,executable_next_open,r_LH_executable,0,232,182,0.7844827586206896,-7.764271906278383e-05,-0.019565965203821527,-1.9565965203821527,0.054202854889491,5.420285488949101,-0.3609766541580272,0.375,-0.06442021718708624,-7.764271906278383e-05,-0.7764271906278383,-0.34635609717418453,0.7293903867557741,2012
replication,timing_rROD,executable_next_open,r_LH_executable,0,232,232,1.0,-5.1916295192222705e-05,-0.013082906388440122,-1.3082906388440123,0.060970895996028215,6.097089599602821,-0.214576252730358,0.4870689655172414,-0.04710659594409061,-5.1916295192222705e-05,-0.5191629519222271,-0.20588531858188475,0.8370618260702125,2012
replication,always_long,executable_next_open,r_LH_executable,0,232,232,1.0,0.00044227239702879326,0.1114526440512559,11.145264405125591,0.06056918770912766,6.056918770912766,1.8400881416222163,0.5948275862068966,-0.04241741465391291,0.00044227239702879326,4.422723970287932,1.7655594616646948,0.07879088793020617,2012
replication,timing_rONFH,executable_next_open,r_LH_executable,0,238,238,1.0,-0.00022098215687745343,-0.055687503533118264,-5.5687503533118266,0.048095616726990024,4.809561672699003,-1.157849869130961,0.41596638655462187,-0.0791127867050393,-0.00022098215687745343,-2.2098215687745344,-1.1252278147259267,0.2616307455876943,2013
replication,timing_agree_ONFH_ROD,executable_next_open,r_LH_executable,0,238,178,0.7478991596638656,-6.246511656808046e-05,-0.015741209375156277,-1.5741209375156278,0.043528194413336496,4.35281944133365,-0.36163249101675043,0.33613445378151263,-0.04634426589246754,-6.246511656808046e-05,-0.6246511656808046,-0.3514436097886245,0.7255678121879212,2013
replication,timing_rROD,executable_next_open,r_LH_executable,0,238,238,1.0,8.306640605631507e-05,0.020932734326191398,2.09327343261914,0.04820580953640963,4.820580953640963,0.43423675543465357,0.5,-0.031993111892838266,8.306640605631507e-05,0.8306640605631507,0.4220022719855281,0.673405907208984,2013
replication,always_long,executable_next_open,r_LH_executable,0,238,238,1.0,0.000435203854867035,0.10967137142649283,10.967137142649284,0.04772436928138934,4.772436928138934,2.2980161514520097,0.5588235294117647,-0.03494643368410366,0.000435203854867035,4.35203854867035,2.2332702721157,0.02646531961386378,2013
replication,timing_rONFH,executable_next_open,r_LH_executable,0,233,233,1.0,0.00024588215540252283,0.06196230316143575,6.196230316143575,0.06565924477645646,6.5659244776456465,0.9436950329293716,0.5107296137339056,-0.03156495861567565,0.00024588215540252283,2.4588215540252283,0.9074221148875168,0.36512517946054057,2014
replication,timing_agree_ONFH_ROD,executable_next_open,r_LH_executable,0,233,187,0.8025751072961373,0.0002980466763951515,0.07510776245157817,7.5107762451578175,0.05338393044757794,5.338393044757794,1.4069357917610177,0.40772532188841204,-0.021054376034845945,0.0002980466763951515,2.9804667639515148,1.352857233663405,0.17741817168003915,2014
replication,timing_rROD,executable_next_open,r_LH_executable,0,233,233,1.0,0.00035021119738778007,0.08825322174172058,8.825322174172058,0.06553927854171043,6.553927854171043,1.3465699303594647,0.5021459227467812,-0.02624804507269396,0.00035021119738778007,3.502111973877801,1.2948116620448211,0.19667233916058247,2014
replication,always_long,executable_next_open,r_LH_executable,0,233,233,1.0,0.00011463576927020479,0.028888213856091607,2.8888213856091607,0.0657503735529302,6.57503735529302,0.4393619730971732,0.5579399141630901,-0.0779033580200662,0.00011463576927020479,1.146357692702048,0.42247416476423033,0.6730702329955802,2014
replication,timing_rONFH,executable_next_open,r_LH_executable,0,237,237,1.0,0.0012170767582179282,0.3067033430709179,30.67033430709179,0.13508866922886353,13.508866922886353,2.2703854055391535,0.5485232067510548,-0.09995705538258215,0.0012170767582179282,12.170767582179282,2.2017778024790875,0.02864924939399982,2015
replication,timing_agree_ONFH_ROD,executable_next_open,r_LH_executable,0,237,183,0.7721518987341772,0.000763461246342311,0.1923922340782624,19.239223407826238,0.12161272711201453,12.161272711201452,1.5820073987902152,0.4050632911392405,-0.09321165370582807,0.000763461246342311,7.63461246342311,1.5342015349093592,0.12631956244557574,2015
replication,timing_rROD,executable_next_open,r_LH_executable,0,237,237,1.0,0.00033451408530895,0.08429754949785541,8.429754949785542,0.1363652945661196,13.63652945661196,0.6181745125551865,0.4936708860759494,-0.11479866011219242,0.00033451408530895,3.3451408530895,0.5994942164804483,0.5494184641352231,2015
replication,always_long,executable_next_open,r_LH_executable,0,237,237,1.0,0.0009325719953994592,0.23500814284066374,23.500814284066372,0.13566031512774906,13.566031512774906,1.7323278559345854,0.510548523206751,-0.040166780957498704,0.0009325719953994592,9.325719953994593,1.6799795358564658,0.09428449978798326,2015
replication,timing_rONFH,executable_next_open,r_LH_executable,0,239,239,1.0,0.0008916787404958872,0.22470304260496357,22.470304260496356,0.09490687096707143,9.490687096707143,2.3676161727313274,0.5355648535564853,-0.0614116192846883,0.0008916787404958872,8.916787404958871,2.3057381109888726,0.0219858450611643,2016
replication,timing_agree_ONFH_ROD,executable_next_open,r_LH_executable,0,239,186,0.7782426778242678,0.0007669939547861733,0.19328247660611567,19.328247660611567,0.08642446814679636,8.642446814679635,2.2364323524423146,0.42677824267782427,-0.04522070903812203,0.0007669939547861733,7.669939547861733,2.177982802730207,0.03038964328711824,2016
replication,timing_rROD,executable_next_open,r_LH_executable,0,239,239,1.0,0.0006423091690764594,0.16186191060726776,16.186191060726777,0.09541549520458137,9.541549520458137,1.6963901959552579,0.5313807531380753,-0.060470007368578216,0.0006423091690764594,6.423091690764594,1.652054742221843,0.09984205587905048,2016
replication,always_long,executable_next_open,r_LH_executable,0,239,239,1.0,0.0004160970214979898,0.10485644941749343,10.485644941749344,0.09573246662589048,9.573246662589048,1.0953070897802961,0.5271966527196653,-0.06803627089324737,0.0004160970214979898,4.160970214979898,1.066681047895227,0.2871967241796405,2016
replication,timing_rONFH,executable_next_open,r_LH_executable,0,238,238,1.0,8.072932169236249e-05,0.020343789066475347,2.0343789066475346,0.051704566070782144,5.170456607078214,0.39346213714713807,0.5,-0.031341693819112226,8.072932169236249e-05,0.8072932169236249,0.3823764656913311,0.7025248166583578,2017
