pipeline_version,sample,sample_scope,spec,predictors,start,end,nobs,nw_lags,alpha,alpha_se_hac,alpha_t_hac,alpha_p_hac,alpha_ci_low,alpha_ci_high,r2,r2_x100,adj_r2,adj_r2_x100,beta_r_ONFH,beta_r_ONFH_x100,beta_r_ONFH_se_hac,beta_r_ONFH_t_hac,beta_r_ONFH_p_hac,beta_r_ONFH_ci_low,beta_r_ONFH_ci_high,beta_r_M,beta_r_M_x100,beta_r_M_se_hac,beta_r_M_t_hac,beta_r_M_p_hac,beta_r_M_ci_low,beta_r_M_ci_high,beta_r_SLH,beta_r_SLH_x100,beta_r_SLH_se_hac,beta_r_SLH_t_hac,beta_r_SLH_p_hac,beta_r_SLH_ci_low,beta_r_SLH_ci_high,beta_r_ROD,beta_r_ROD_x100,beta_r_ROD_se_hac,beta_r_ROD_t_hac,beta_r_ROD_p_hac,beta_r_ROD_ci_low,beta_r_ROD_ci_high,common_valid_nobs
boundary_corrected_v1,replication,equation_available,eq5_onfh,r_ONFH,2010-06-08,2020-05-01,2424,8,-6.48139968210878e-05,6.166596092873907e-05,-1.051049814921178,0.293340566710875,-0.0001857374888241372,5.6109495181961625e-05,0.0285552756150117,2.85552756150117,0.028154183656140974,2.8154183656140974,0.06967470971355175,6.967470971355175,0.03973599732789106,1.7534405677203535,0.07965290116229332,-0.00824535319871006,0.14759477262581355,,,,,,,,,,,,,,,,,,,,,,
boundary_corrected_v1,replication,equation_available,eq6_onfh_m_slh,r_ONFH+r_M+r_SLH,2010-06-08,2020-05-01,2424,8,-6.882707411642742e-05,6.173021676761618e-05,-1.1149656962250336,0.26497583297031546,-0.00018987661823530115,5.222247000244632e-05,0.03634816022469467,3.634816022469467,0.035153550505965026,3.5153550505965026,0.06725104675189837,6.725104675189837,0.03849797311118734,1.7468724017669262,0.08078633069799578,-0.008241351276657066,0.1427434447804538,0.019532055102820373,1.9532055102820374,0.013221973176243807,1.4772420759341744,0.13974087866626608,-0.0063955037029657,0.04545961390860645,0.11203614422798107,11.203614422798108,0.0755961898839836,1.4820342718319712,0.13846137353907656,-0.036203806994425866,0.260276095450388,,,,,,,,
boundary_corrected_v1,replication,equation_available,eq7_rod,r_ROD,2010-06-08,2020-05-01,2424,8,-6.330261287086373e-05,6.0114148134191024e-05,-1.0530401716673286,0.29242762388871957,-0.00018118308698810402,5.4577861246376546e-05,0.028953237063116144,2.8953237063116144,0.02855230941533049,2.855230941533049,,,,,,,,,,,,,,,,,,,,,,0.048856454830376164,4.885645483037616,0.02185824789245584,2.2351496364554677,0.025498357841372755,0.005993656222915915,0.0917192534378364,
boundary_corrected_v1,replication,common_valid_all_eq5_eq6_eq7,eq5_onfh,r_ONFH,2010-06-08,2020-05-01,2424,8,-6.48139968210878e-05,6.166596092873907e-05,-1.051049814921178,0.293340566710875,-0.0001857374888241372,5.6109495181961625e-05,0.0285552756150117,2.85552756150117,0.028154183656140974,2.8154183656140974,0.06967470971355175,6.967470971355175,0.03973599732789106,1.7534405677203535,0.07965290116229332,-0.00824535319871006,0.14759477262581355,,,,,,,,,,,,,,,,,,,,,,2424.0
boundary_corrected_v1,replication,common_valid_all_eq5_eq6_eq7,eq6_onfh_m_slh,r_ONFH+r_M+r_SLH,2010-06-08,2020-05-01,2424,8,-6.882707411642742e-05,6.173021676761618e-05,-1.1149656962250336,0.26497583297031546,-0.00018987661823530115,5.222247000244632e-05,0.03634816022469467,3.634816022469467,0.035153550505965026,3.5153550505965026,0.06725104675189837,6.725104675189837,0.03849797311118734,1.7468724017669262,0.08078633069799578,-0.008241351276657066,0.1427434447804538,0.019532055102820373,1.9532055102820374,0.013221973176243807,1.4772420759341744,0.13974087866626608,-0.0063955037029657,0.04545961390860645,0.11203614422798107,11.203614422798108,0.0755961898839836,1.4820342718319712,0.13846137353907656,-0.036203806994425866,0.260276095450388,,,,,,,,2424.0
boundary_corrected_v1,replication,common_valid_all_eq5_eq6_eq7,eq7_rod,r_ROD,2010-06-08,2020-05-01,2424,8,-6.330261287086373e-05,6.0114148134191024e-05,-1.0530401716673286,0.29242762388871957,-0.00018118308698810402,5.4577861246376546e-05,0.028953237063116144,2.8953237063116144,0.02855230941533049,2.855230941533049,,,,,,,,,,,,,,,,,,,,,,0.048856454830376164,4.885645483037616,0.02185824789245584,2.2351496364554677,0.025498357841372755,0.005993656222915915,0.0917192534378364,2424.0
boundary_corrected_v1,oos,equation_available,eq5_onfh,r_ONFH,2021-01-05,2025-12-31,1224,6,-3.084142651582034e-05,8.472888288235962e-05,-0.3640013353963559,0.7159199813759024,-0.00019707163004548028,0.0001353887770138396,0.003999065148723946,0.3999065148723946,0.0031840071005641013,0.31840071005641013,-0.020392907342423286,-2.0392907342423285,0.012221186584413308,-1.6686519923058905,0.09544253463525063,-0.04436974102877812,0.003583926343931551,,,,,,,,,,,,,,,,,,,,,,
boundary_corrected_v1,oos,equation_available,eq6_onfh_m_slh,r_ONFH+r_M+r_SLH,2021-01-05,2025-12-31,1224,6,-1.9373618387138573e-05,8.520710890919018e-05,-0.22737091582095675,0.8201734293821434,-0.00018654232868914452,0.00014779509191486736,0.02252836233495359,2.252836233495359,0.02012474355381011,2.012474355381011,-0.022640995397997417,-2.2640995397997417,0.012406244894014958,-1.8249676345595858,0.0682503409630603,-0.04698093586979106,0.0016989450737962264,0.004816715174442554,0.4816715174442554,0.014337008721359703,0.3359637472540885,0.736955974177121,-0.023311210866242674,0.03294464121512778,0.15615207903029577,15.615207903029576,0.05821985136127824,2.6821105753312144,0.007414708444918483,0.0419299490855765,0.270374208975015,,,,,,,,
boundary_corrected_v1,oos,equation_available,eq7_rod,r_ROD,2021-01-05,2025-12-31,1224,6,-3.802744756409547e-05,8.46168581037323e-05,-0.44940746343331966,0.6532174435896472,-0.00020403786887642771,0.00012798297374823676,4.791639673318304e-05,0.004791639673318304,-0.000770374997377532,-0.0770374997377532,,,,,,,,,,,,,,,,,,,,,,0.0015049960866964558,0.15049960866964557,0.00894412026256532,0.16826653069452335,0.8664014474888191,-0.016042537659314182,0.019052529832707096,
boundary_corrected_v1,oos,common_valid_all_eq5_eq6_eq7,eq5_onfh,r_ONFH,2021-01-05,2025-12-31,1224,6,-3.084142651582034e-05,8.472888288235962e-05,-0.3640013353963559,0.7159199813759024,-0.00019707163004548028,0.0001353887770138396,0.003999065148723946,0.3999065148723946,0.0031840071005641013,0.31840071005641013,-0.020392907342423286,-2.0392907342423285,0.012221186584413308,-1.6686519923058905,0.09544253463525063,-0.04436974102877812,0.003583926343931551,,,,,,,,,,,,,,,,,,,,,,1224.0
