sample,strategy,strategy_price_type,return_basis,round_trip_ticks,nobs,trade_count,trade_rate,avg_daily,avg_ann,avg_ann_pct,vol_ann,vol_ann_pct,sharpe,success_rate,max_drawdown,avg_trade_return,avg_trade_return_bp,t_stat_mean,p_value_mean,year
replication,timing_rONFH,paper_statistical,r_LH,0,140,140,1.0,0.00014131593366886662,0.035611615284554386,3.5611615284554388,0.019720518038754846,1.9720518038754846,1.8058154057905724,0.5214285714285715,-0.008341568208816263,0.00014131593366886662,1.4131593366886663,1.3459753340546958,0.180501613935659,2010
replication,timing_agree_ONFH_ROD,paper_statistical,r_LH,0,140,103,0.7357142857142858,2.868106144297159e-05,0.0072276274836288405,0.722762748362884,0.01011132871622077,1.0111328716220769,0.7148049169872358,0.37857142857142856,-0.005016862024937008,2.868106144297159e-05,0.2868106144297159,0.5327841283448511,0.5950337549052507,2010
replication,timing_rROD,paper_statistical,r_LH,0,140,140,1.0,-8.395381078292344e-05,-0.021156360317296705,-2.1156360317296707,0.019803499442151727,1.9803499442151726,-1.0683142330019417,0.4857142857142857,-0.017807459981259433,-8.395381078292344e-05,-0.8395381078292344,-0.7962744154409639,0.4272304102015747,2010
replication,always_long,paper_statistical,r_LH,0,140,140,1.0,1.9841964369940853e-05,0.0050001750212250945,0.5000175021225095,0.01984609780977957,1.984609780977957,0.251947514778505,0.45714285714285713,-0.01929012230055749,1.9841964369940853e-05,0.19841964369940854,0.1877905899356234,0.8513146728625358,2010
replication,timing_rONFH,paper_statistical,r_LH,0,246,246,1.0,6.782319925255241e-05,0.017091446211643206,1.7091446211643206,0.023668042524762196,2.3668042524762196,0.7221318025671805,0.5040650406504065,-0.01922701447874664,6.782319925255241e-05,0.6782319925255241,0.713483205519232,0.4762258827625785,2011
replication,timing_agree_ONFH_ROD,paper_statistical,r_LH,0,246,192,0.7804878048780488,5.476022050644837e-05,0.01379957556762499,1.379957556762499,0.022566701207037645,2.2566701207037645,0.6115016741268972,0.3861788617886179,-0.02046891051757138,5.476022050644837e-05,0.5476022050644838,0.6041780365930448,0.5462843325136979,2011
replication,timing_rROD,paper_statistical,r_LH,0,246,246,1.0,4.169724176034433e-05,0.010507704923606772,1.0507704923606773,0.02368333241505302,2.3683332415053022,0.4436751019433448,0.47560975609756095,-0.02251260266576327,4.169724176034433e-05,0.41697241760344333,0.4383614359847562,0.6615105687321101,2011
replication,always_long,paper_statistical,r_LH,0,246,246,1.0,0.00011147448577685445,0.02809157041576732,2.809157041576732,0.023626169599790737,2.3626169599790736,1.1890023178372569,0.516260162601626,-0.014890238975164949,0.00011147448577685445,1.1147448577685446,1.1747622554282973,0.24123035371970536,2011
replication,timing_rONFH,paper_statistical,r_LH,0,242,242,1.0,-7.308436451239009e-05,-0.018417259857122302,-1.8417259857122301,0.012618022252321929,1.2618022252321928,-1.4595995702680915,0.4462809917355372,-0.030707896035247595,-7.308436451239009e-05,-0.7308436451239009,-1.4303461107638673,0.15391292471960472,2012
replication,timing_agree_ONFH_ROD,paper_statistical,r_LH,0,242,188,0.7768595041322314,-8.426986896468165e-05,-0.021236006979099775,-2.1236006979099775,0.011087673826093679,1.1087673826093678,-1.91528063615319,0.3347107438016529,-0.026911807436212132,-8.426986896468165e-05,-0.8426986896468165,-1.876894365240106,0.06174076675879636,2012
replication,timing_rROD,paper_statistical,r_LH,0,242,242,1.0,-9.206580129655825e-05,-0.023200581926732678,-2.320058192673268,0.012586550014128627,1.2586550014128628,-1.8432836560208803,0.4297520661157025,-0.02490123459133331,-9.206580129655825e-05,-0.9206580129655825,-1.8063403567183867,0.07211262784995731,2012
replication,always_long,paper_statistical,r_LH,0,242,242,1.0,-8.472825523196361e-05,-0.02135152031845483,-2.1351520318454833,0.012599583358392,1.2599583358392,-1.694621140327912,0.4214876033057851,-0.029596956138334907,-8.472825523196361e-05,-0.8472825523196361,-1.6606573519619836,0.09808270598362978,2012
replication,timing_rONFH,paper_statistical,r_LH,0,245,245,1.0,3.386542895212466e-06,0.0008534088095935415,0.08534088095935415,0.01395852445220781,1.395852445220781,0.06113889849285312,0.44081632653061226,-0.010138503420301759,3.386542895212466e-06,0.03386542895212466,0.060283766889091324,0.9519789766590951,2013
replication,timing_agree_ONFH_ROD,paper_statistical,r_LH,0,245,178,0.726530612244898,-1.2732332450508497e-05,-0.0032085477775281412,-0.3208547777528141,0.009538117338177507,0.9538117338177508,-0.3363921478178432,0.30612244897959184,-0.01419913508229087,-1.2732332450508497e-05,-0.12732332450508496,-0.33168713081643336,0.7404102371240915,2013
replication,timing_rROD,paper_statistical,r_LH,0,245,245,1.0,-2.396944899551185e-05,-0.006040301146868986,-0.6040301146868986,0.013953420038513147,1.3953420038513147,-0.4328903688269267,0.4326530612244898,-0.0251747599010661,-2.396944899551185e-05,-0.2396944899551185,-0.42683565988591954,0.6698754021124218,2013
