sample,strategy,nobs,trade_count,trade_rate,avg_daily,avg_ann,avg_ann_pct,vol_ann,vol_ann_pct,sharpe,success_rate,max_drawdown,avg_trade_return,avg_trade_return_bp,t_stat_mean,p_value_mean,year
replication,timing_rROD,241,241,1.0,0.00024827617858815443,0.06256559700421492,6.256559700421492,0.03079441719520406,3.079441719520406,2.0317188212270803,0.5186721991701245,-0.01058860773336645,0.00024827617858815443,2.4827617858815443,1.9868809905718485,0.0480726979786108,2012
replication,always_long,241,241,1.0,-3.397577694791823e-05,-0.008561895790875395,-0.8561895790875395,0.0310419440710265,3.10419440710265,-0.27581699687639016,0.4730290456431535,-0.026199075598640986,-3.397577694791823e-05,-0.33975776947918235,-0.26973001492368626,0.7875997389301514,2012
replication,timing_rONFH,241,241,1.0,3.485381121396066e-05,0.008783160425918087,0.8783160425918087,0.026922869010281385,2.6922869010281385,0.3262341922981517,0.4896265560165975,-0.03363544507723126,3.485381121396066e-05,0.3485381121396066,0.3190345575281316,0.7499778025493167,2013
replication,timing_agree_ONFH_ROD,241,198,0.8215767634854771,8.220143862481817e-05,0.020714762533454178,2.0714762533454176,0.02318619932932055,2.318619932932055,0.8934091456403089,0.3983402489626556,-0.01916730095955521,8.220143862481817e-05,0.8220143862481817,0.8736925748434399,0.38315906273488265,2013
replication,timing_rROD,241,241,1.0,0.00012954906603567567,0.03264636464099027,3.264636464099027,0.026849606137342948,2.6849606137342947,1.2158973384561154,0.47717842323651455,-0.018538124856269267,0.00012954906603567567,1.2954906603567566,1.189063803034656,0.23558968177834871,2013
replication,always_long,241,241,1.0,3.0048838956928726e-05,0.007572307417146039,0.7572307417146039,0.026924334546320948,2.692433454632095,0.28124399524595683,0.4979253112033195,-0.025701660912853197,3.0048838956928726e-05,0.30048838956928725,0.27503724532569823,0.7835242497694686,2013
replication,timing_rONFH,238,238,1.0,5.2923889032515447e-05,0.013336820036193893,1.3336820036193893,0.017176073839838445,1.7176073839838446,0.7764766360785124,0.5462184873949579,-0.01120143812073715,5.2923889032515447e-05,0.5292388903251545,0.7545996520741844,0.4512383859661395,2014
replication,timing_agree_ONFH_ROD,238,184,0.773109243697479,6.987035416686799e-05,0.01760732925005073,1.7607329250050732,0.014709169956115159,1.4709169956115158,1.1970307843734376,0.42436974789915966,-0.011374231358051268,6.987035416686799e-05,0.6987035416686799,1.1633048200550755,0.24587574296300385,2014
replication,timing_rROD,238,238,1.0,9.006386773419512e-05,0.02269609466901717,2.2696094669017173,0.017136907661334248,1.7136907661334249,1.3243984922802634,0.5252100840336135,-0.015563743093126248,9.006386773419512e-05,0.9006386773419512,1.2870839830153102,0.19932062662694228,2014
replication,always_long,238,238,1.0,5.804522661425774e-05,0.01462739710679295,1.462739710679295,0.017171886736060057,1.7171886736060058,0.8518223612595922,0.5210084033613446,-0.011320624321078943,5.804522661425774e-05,0.5804522661425774,0.8278225352430363,0.4086038045768223,2014
replication,timing_rONFH,243,243,1.0,-7.605032779016413e-05,-0.01916468260312136,-1.9164682603121361,0.019035670251251084,1.9035670251251084,-1.0067774000162562,0.4279835390946502,-0.034825883945922564,-7.605032779016413e-05,-0.7605032779016413,-0.9886357807597136,0.3238288119388062,2015
replication,timing_agree_ONFH_ROD,243,206,0.8477366255144033,-8.721418853807526e-05,-0.021977975511594965,-2.1977975511594963,0.016596468742755464,1.6596468742755464,-1.324256132569682,0.35802469135802467,-0.032523933007972516,-8.721418853807526e-05,-0.8721418853807525,-1.3003937072164378,0.19470310620637887,2015
replication,timing_rROD,243,243,1.0,-8.521675726517557e-05,-0.02147462283082424,-2.147462283082424,0.01902584256371826,1.902584256371826,-1.12870811155432,0.43621399176954734,-0.03152111925844281,-8.521675726517557e-05,-0.8521675726517557,-1.1083693625803568,0.268802657775568,2015
replication,always_long,243,243,1.0,-2.9980878214665694e-05,-0.007555181310095755,-0.7555181310095754,0.019068109449761627,1.9068109449761628,-0.3962207858100061,0.45267489711934156,-0.03227504797465497,-2.9980878214665694e-05,-0.29980878214665696,-0.3890810877619796,0.6975582982538144,2015
replication,timing_rONFH,244,244,1.0,8.924446261359695e-06,0.002248960457862643,0.22489604578626432,0.022969686503792695,2.2969686503792697,0.09790993261885837,0.5040983606557377,-0.028973635771478268,8.924446261359695e-06,0.08924446261359695,0.09634327261554332,0.9233273526774544,2016
replication,timing_agree_ONFH_ROD,244,199,0.8155737704918032,-4.359201789423377e-05,-0.01098518850934691,-1.098518850934691,0.01970380701621954,1.970380701621954,-0.5575160424736324,0.4057377049180328,-0.037679438100753915,-4.359201789423377e-05,-0.4359201789423377,-0.5485952102190538,0.5837869438600616,2016
